time,x-acceleration,y-acceleration,z-acceleration,x-rotation,y-rotation,z-rotation
18.76,-0.036,0.998,-0.022,46.071,-14.653,44.84
18.78,-0.035,0.998,-0.02,45.444,-13.1175,40.343
18.8,-0.036,0.999,-0.02,44.817,-11.582,35.846
18.82,-0.038,0.999,-0.023,33.127,-4.566000000000001,35.8785
18.84,-0.037,0.997,-0.027,21.437,2.45,35.911
18.86,-0.036,0.997,-0.023,20.9375,8.562999999999999,22.721
18.88,-0.036,0.996,-0.023,20.438,14.676,9.531
18.9,-0.037,0.998,-0.021,15.3865,20.8115,0.39800000000000146
18.92,-0.036,0.997,-0.022,10.335,26.947,-8.735
18.94,-0.035,0.999,-0.022,0.0625,30.264499999999998,-12.967
18.96,-0.034,1.0,-0.022,-10.21,33.582,-17.199
18.98,-0.036,0.998,-0.023,-12.7975,37.599000000000004,-24.893500000000003
19.0,-0.036,0.999,-0.022,-15.385,41.616,-32.588
19.02,-0.037,0.999,-0.024,-15.3945,43.247,-39.579
19.04,-0.036,0.997,-0.024,-15.404,44.878,-46.57
19.06,-0.036,0.999,-0.023,-28.1575,42.536,-37.3245
19.08,-0.035,0.999,-0.021,-40.911,40.194,-28.079
19.1,-0.035,0.996,-0.023,-34.354,30.350500000000004,-34.0565
19.12,-0.035,0.997,-0.024,-27.797,20.507,-40.034
19.14,-0.036,0.999,-0.023,-28.83,21.993000000000002,-32.135999999999996
19.16,-0.037,0.998,-0.024,-29.863,23.479,-24.238
19.18,-0.035,0.997,-0.023,-23.2545,15.3735,-25.249499999999998
19.2,-0.035,0.999,-0.022,-16.646,7.268,-26.261
19.22,-0.037,0.999,-0.024,-17.6025,1.4695,-22.5815
19.24,-0.036,0.999,-0.022,-18.559,-4.329,-18.902
19.26,-0.036,0.998,-0.02,-15.104500000000002,-7.01,-13.6905
19.28,-0.036,0.998,-0.022,-11.65,-9.691,-8.479
19.3,-0.037,0.998,-0.024,-13.959499999999998,-18.4925,0.33000000000000007
19.32,-0.037,0.997,-0.024,-16.269,-27.294,9.139
19.34,-0.036,0.998,-0.026,-13.407,-35.804,12.746
19.36,-0.037,0.997,-0.023,-10.545,-44.314,16.353
19.38,-0.038,0.998,-0.022,2.8259999999999987,-49.213,15.120000000000001
19.4,-0.038,0.999,-0.021,16.197,-54.112,13.887
19.42,-0.038,0.999,-0.02,21.378,-53.1345,25.444
19.44,-0.036,0.998,-0.022,26.559,-52.157,37.001
19.46,-0.034,0.997,-0.025,34.501,-47.5475,42.698499999999996
19.48,-0.035,0.998,-0.025,42.443,-42.938,48.396
19.5,-0.036,0.998,-0.027,41.458,-39.289,50.3525
19.52,-0.037,0.997,-0.025,40.473,-35.64,52.309
19.54,-0.035,0.998,-0.022,35.469,-25.846,45.314
19.56,-0.035,0.998,-0.021,30.465,-16.052,38.319
19.58,-0.034,0.999,-0.022,33.102,-6.406499999999999,29.857
19.6,-0.036,0.999,-0.024,35.739,3.239,21.395
19.62,-0.036,0.998,-0.024,28.368499999999997,12.678999999999998,15.488
19.64,-0.036,0.998,-0.023,20.998,22.119,9.581
19.66,-0.037,0.998,-0.023,18.2315,31.429,-1.8655000000000008
19.68,-0.036,0.997,-0.023,15.465,40.739,-13.312
19.7,-0.035,0.998,-0.023,3.5330000000000013,42.1875,-17.679
19.72,-0.034,0.999,-0.022,-8.399,43.636,-22.046
19.74,-0.038,0.998,-0.022,-16.229,44.903000000000006,-28.7365
19.76,-0.039,0.998,-0.022,-24.059,46.17,-35.427
19.78,-0.037,0.999,-0.024,-21.578000000000003,44.323499999999996,-39.4495
19.8,-0.033,0.998,-0.023,-19.097,42.477,-43.472
19.82,-0.031,0.998,-0.024,-33.552,32.414,-35.753
19.84,-0.033,0.999,-0.022,-48.007,22.351,-28.034
19.86,-0.037,0.999,-0.022,-38.445,20.095,-33.186
19.88,-0.04,0.997,-0.021,-28.883,17.839,-38.338
19.9,-0.039,0.997,-0.022,-25.3465,13.238999999999999,-35.943
19.92,-0.035,0.998,-0.023,-21.81,8.639,-33.548
19.94,-0.031,0.997,-0.023,-27.2635,-1.5150000000000006,-28.3365
19.96,-0.032,0.998,-0.028,-32.717,-11.669,-23.125
19.98,-0.035,0.998,-0.025,-26.133499999999998,-13.158999999999999,-21.168
20.0,-0.039,1.0,-0.021,-19.55,-14.649,-19.211
20.02,-0.04,1.0,-0.02,-18.5175,-21.6345,-9.584499999999998
20.04,-0.037,1.0,-0.02,-17.485,-28.62,0.042
20.06,-0.035,0.998,-0.022,-4.379,-36.1755,4.8685
20.08,-0.034,0.997,-0.026,8.727,-43.731,9.695
20.1,-0.036,0.999,-0.026,17.275,-48.847,16.877000000000002
20.12,-0.058,0.997,-0.02,25.823,-53.963,24.059
20.14,-0.138,0.998,0.078,28.753500000000003,-49.59,37.8945
20.16,-0.004,0.997,0.041,31.684,-45.217,51.73
20.18,0.061,1.005,-0.138,39.893,-40.5905,52.05
20.2,-0.014,1.016,-0.029,48.102,-35.964,52.37
20.22,0.006,1.037,-0.058,42.077,-31.5015,51.382999999999996
20.24,-0.044,1.05,-0.153,36.052,-27.039,50.396
20.26,-0.092,1.05,-0.206,39.1025,-13.761500000000002,50.074
20.28,-0.127,1.017,-0.194,42.153,-0.484,49.752
20.3,-0.129,0.929,-0.212,42.8675,3.14,41.202
20.32,-0.133,0.863,-0.312,43.582,6.764,32.652
20.34,-0.206,0.877,-0.329,28.763,16.055500000000002,29.152
20.36,-0.279,0.813,-0.313,13.944,25.347,25.652
20.38,-0.359,0.811,-0.394,15.4875,31.8445,11.6635
20.4,-0.438,0.838,-0.391,17.031,38.342,-2.325
20.42,-0.411,0.803,-0.455,6.0405,38.729,-10.8765
20.44,-0.397,0.785,-0.498,-4.95,39.116,-19.428
20.46,-0.463,0.706,-0.555,-14.248999999999999,43.7405,-23.666
20.48,-0.468,0.708,-0.554,-23.548,48.365,-27.904
20.5,-0.44,0.757,-0.535,-16.825499999999998,49.455,-39.5045
20.52,-0.443,0.726,-0.585,-10.103,50.545,-51.105
20.54,-0.456,0.667,-0.574,-29.6265,48.693,-40.7145
20.56,-0.481,0.666,-0.552,-49.15,46.841,-30.324
20.58,-0.514,0.658,-0.618,-48.525,33.794,-36.1435
20.6,-0.531,0.62,-0.634,-47.9,20.747,-41.963
20.62,-0.528,0.612,-0.618,-48.4945,16.0005,-40.7585
20.64,-0.475,0.643,-0.639,-49.089,11.254,-39.554
20.66,-0.54,0.619,-0.609,-46.213499999999996,4.4685,-37.227500000000006
20.68,-0.525,0.635,-0.592,-43.338,-2.317,-34.901
20.7,-0.491,0.631,-0.633,-37.3455,-15.2745,-33.594
20.72,-0.474,0.635,-0.641,-31.353,-28.232,-32.287
20.74,-0.533,0.599,-0.636,-27.523000000000003,-30.587,-22.927
20.76,-0.558,0.572,-0.668,-23.693,-32.942,-13.567
20.78,-0.51,0.574,-0.661,-13.1995,-44.114000000000004,-7.862
20.8,-0.553,0.594,-0.612,-2.706,-55.286,-2.157
20.82,-0.588,0.553,-0.608,4.6075,-63.0125,8.0755
20.84,-0.557,0.541,-0.661,11.921,-70.739,18.308
20.86,-0.516,0.546,-0.704,22.081,-69.09100000000001,27.098
20.88,-0.599,0.485,-0.672,32.241,-67.443,35.888
20.9,-0.61,0.469,-0.65,39.9125,-59.334999999999994,43.628
20.92,-0.553,0.47,-0.698,47.584,-51.227,51.368
20.94,-0.626,0.387,-0.705,50.107,-41.083999999999996,54.053
20.96,-0.596,0.383,-0.702,52.63,-30.941,56.738
20.98,-0.53,0.268,-0.652,52.984,-24.387999999999998,50.793
21.0,-0.583,0.13,-0.689,53.338,-17.835,44.848
21.02,-0.744,-0.023,-0.939,50.4285,-6.916500000000001,39.2705
21.04,-0.788,-0.094,-0.98,47.519,4.002,33.693
21.06,-0.619,0.015,-0.784,42.422,12.386,25.041999999999998
21.08,-0.627,-0.026,-0.806,37.325,20.77,16.391
21.1,-0.664,-0.019,-0.799,33.4585,31.008000000000003,4.2719999999999985
21.12,-0.649,0.004,-0.792,29.592,41.246,-7.847
21.14,-0.663,-0.021,-0.808,18.0275,47.1035,-14.8155
21.16,-0.644,-0.056,-0.799,6.463,52.961,-21.784
21.18,-0.646,-0.03,-0.806,-1.2235000000000005,56.473,-26.354999999999997
21.2,-0.65,-0.03,-0.801,-8.91,59.985,-30.926
21.22,-0.652,-0.033,-0.801,-6.3035,56.5265,-41.41
21.24,-0.65,-0.033,-0.802,-3.697,53.068,-51.894
21.26,-0.648,-0.034,-0.803,-21.633,48.974999999999994,-41.272999999999996
21.28,-0.646,-0.033,-0.804,-39.569,44.882,-30.652
21.3,-0.648,-0.03,-0.805,-34.1785,38.3785,-38.338499999999996
21.32,-0.648,-0.031,-0.802,-28.788,31.875,-46.025
21.34,-0.65,-0.031,-0.803,-30.820999999999998,27.631500000000003,-43.1575
21.36,-0.649,-0.031,-0.801,-32.854,23.388,-40.29
21.38,-0.649,-0.033,-0.801,-38.313500000000005,20.0475,-32.2315
21.4,-0.649,-0.032,-0.803,-43.773,16.707,-24.173
21.42,-0.647,-0.032,-0.804,-41.24250000000001,7.160500000000001,-27.374
21.44,-0.648,-0.03,-0.805,-38.712,-2.386,-30.575
21.46,-0.647,-0.03,-0.803,-32.3915,-11.025500000000001,-27.412
21.48,-0.649,-0.031,-0.802,-26.071,-19.665,-24.249
21.5,-0.649,-0.033,-0.801,-22.9155,-23.927500000000002,-13.7595
21.52,-0.649,-0.033,-0.803,-19.76,-28.19,-3.27
21.54,-0.648,-0.033,-0.803,-15.8995,-38.308,5.890000000000001
21.56,-0.648,-0.032,-0.803,-12.039,-48.426,15.05
21.58,-0.648,-0.033,-0.802,-3.6014999999999997,-55.215500000000006,21.0255
21.6,-0.649,-0.032,-0.802,4.836,-62.005,27.001
21.62,-0.648,-0.032,-0.803,6.362500000000001,-62.2775,37.843
21.64,-0.648,-0.03,-0.803,7.889,-62.55,48.685
21.66,-0.647,-0.03,-0.804,15.775500000000001,-59.451499999999996,45.9315
21.68,-0.647,-0.032,-0.802,23.662,-56.353,43.178
21.7,-0.647,-0.033,-0.803,25.119999999999997,-47.3955,44.434
21.72,-0.647,-0.033,-0.802,26.578,-38.438,45.69
21.74,-0.649,-0.034,-0.803,31.877000000000002,-36.153000000000006,37.5075
21.76,-0.647,-0.034,-0.803,37.176,-33.868,29.325
21.78,-0.649,-0.033,-0.802,34.441500000000005,-24.1215,27.1605
21.8,-0.65,-0.032,-0.802,31.707,-14.375,24.996
21.82,-0.649,-0.031,-0.804,27.9705,-1.4654999999999987,20.975499999999997
21.84,-0.649,-0.03,-0.803,24.234,11.444,16.955
21.86,-0.65,-0.031,-0.803,19.523500000000002,20.0625,9.338999999999999
21.88,-0.648,-0.034,-0.802,14.813,28.681,1.723
21.9,-0.648,-0.033,-0.804,2.9094999999999995,35.9315,-2.1950000000000003
21.92,-0.647,-0.032,-0.803,-8.994,43.182,-6.113
21.94,-0.646,-0.032,-0.802,-7.9955,47.3705,-19.238
21.96,-0.649,-0.031,-0.802,-6.997,51.559,-32.363
21.98,-0.652,-0.031,-0.799,-4.339,56.641,-41.545500000000004
22.0,-0.651,-0.032,-0.801,-1.681,61.723,-50.728
22.02,-0.645,-0.033,-0.804,-19.495,56.945499999999996,-41.5185
22.04,-0.645,-0.034,-0.803,-37.309,52.168,-32.309
22.06,-0.645,-0.033,-0.804,-37.532,45.7085,-36.6155
22.08,-0.647,-0.031,-0.804,-37.755,39.249,-40.922
22.1,-0.651,-0.032,-0.802,-33.965,34.579,-38.024
22.12,-0.649,-0.031,-0.802,-30.175,29.909,-35.126
22.14,-0.647,-0.033,-0.802,-30.297,20.064999999999998,-33.251
22.16,-0.648,-0.034,-0.804,-30.419,10.221,-31.376
22.18,-0.646,-0.032,-0.803,-29.4605,0.35249999999999915,-26.511000000000003
22.2,-0.648,-0.031,-0.805,-28.502,-9.516,-21.646
22.22,-0.649,-0.032,-0.803,-25.941,-17.835500000000003,-11.5945
22.24,-0.648,-0.032,-0.803,-23.38,-26.155,-1.543
22.26,-0.65,-0.031,-0.804,-21.9455,-35.885999999999996,6.0424999999999995
22.28,-0.65,-0.032,-0.802,-20.511,-45.617,13.628
22.3,-0.646,-0.033,-0.802,-15.619499999999999,-54.072,20.183
22.32,-0.646,-0.034,-0.802,-10.728,-62.527,26.738
22.34,-0.648,-0.033,-0.802,-4.091,-67.57050000000001,31.4845
22.36,-0.649,-0.031,-0.801,2.546,-72.614,36.231
22.38,-0.65,-0.031,-0.803,6.743500000000001,-69.611,40.206
22.4,-0.649,-0.03,-0.802,10.941,-66.608,44.181
22.42,-0.648,-0.033,-0.802,13.900500000000001,-61.7055,43.8455
22.44,-0.646,-0.034,-0.802,16.86,-56.803,43.51
22.46,-0.647,-0.033,-0.804,20.3315,-53.0815,35.579499999999996
22.48,-0.649,-0.031,-0.802,23.803,-49.36,27.649
22.5,-0.65,-0.032,-0.803,28.085,-40.7225,18.9695
22.52,-0.649,-0.031,-0.803,32.367,-32.085,10.29
22.54,-0.648,-0.032,-0.803,30.825499999999998,-18.293,13.020499999999998
22.56,-0.648,-0.034,-0.803,29.284,-4.501,15.751
22.58,-0.647,-0.033,-0.804,27.298499999999997,7.178,4.639999999999999
22.6,-0.649,-0.031,-0.803,25.313,18.857,-6.471
22.62,-0.65,-0.03,-0.803,12.83,32.039,-9.7045
22.64,-0.65,-0.031,-0.803,0.347,45.221,-12.938
22.66,-0.648,-0.032,-0.802,2.8335000000000004,53.306,-24.875999999999998
22.68,-0.648,-0.033,-0.803,5.32,61.391,-36.814
22.7,-0.648,-0.033,-0.803,1.8885,62.332499999999996,-44.859
22.72,-0.648,-0.033,-0.803,-1.543,63.274,-52.904
22.74,-0.649,-0.031,-0.802,-17.6025,64.261,-42.0505
22.76,-0.65,-0.032,-0.803,-33.662,65.248,-31.197
22.78,-0.647,-0.032,-0.802,-18.9135,62.203,-45.183
22.8,-0.648,-0.034,-0.801,-4.165,59.158,-59.169
22.82,-0.648,-0.031,-0.804,-12.703500000000002,55.310500000000005,-49.3045
22.84,-0.649,-0.028,-0.804,-21.242,51.463,-39.44
22.86,-0.647,-0.029,-0.804,-13.803,38.0735,-43.403499999999994
22.88,-0.648,-0.032,-0.803,-6.364,24.684,-47.367
22.9,-0.649,-0.034,-0.802,-12.3875,19.865000000000002,-34.527499999999996
22.92,-0.648,-0.034,-0.803,-18.411,15.046,-21.688
22.94,-0.648,-0.033,-0.803,-20.2175,5.263,-12.578
22.96,-0.647,-0.031,-0.803,-22.024,-4.52,-3.468
22.98,-0.648,-0.03,-0.803,-16.5835,-8.523499999999999,-0.903
23.0,-0.647,-0.031,-0.803,-11.143,-12.527,1.662
23.02,-0.648,-0.032,-0.803,-6.819500000000001,-26.4865,7.7345
23.04,-0.648,-0.033,-0.802,-2.496,-40.446,13.807
23.06,-0.648,-0.031,-0.802,3.7480000000000007,-52.803,16.406
23.08,-0.648,-0.031,-0.801,9.992,-65.16,19.005
23.1,-0.648,-0.033,-0.805,22.369999999999997,-63.778499999999994,23.174500000000002
23.12,-0.648,-0.033,-0.801,34.748,-62.397,27.344
23.14,-0.648,-0.033,-0.801,37.1795,-61.206,39.908500000000004
23.16,-0.648,-0.033,-0.803,39.611,-60.015,52.473
23.18,-0.648,-0.032,-0.802,41.278499999999994,-55.213499999999996,51.3525
23.2,-0.649,-0.031,-0.802,42.946,-50.412,50.232
23.22,-0.649,-0.031,-0.804,46.9475,-37.342,45.4475
23.24,-0.647,-0.029,-0.804,50.949,-24.272,40.663
23.26,-0.648,-0.031,-0.802,46.932,-12.3225,32.056
23.28,-0.649,-0.033,-0.802,42.915,-0.373,23.449
23.3,-0.649,-0.033,-0.801,30.122,14.4495,11.3185
23.32,-0.65,-0.034,-0.802,17.329,29.272,-0.812
23.34,-0.648,-0.032,-0.803,12.3895,43.629999999999995,-17.1475
23.36,-0.649,-0.031,-0.803,7.45,57.988,-33.483
23.38,-0.647,-0.032,-0.802,-4.579,63.512,-38.908
23.4,-0.649,-0.032,-0.802,-16.608,69.036,-44.333
23.42,-0.649,-0.032,-0.803,-12.418,70.6935,-54.3845
23.44,-0.647,-0.031,-0.801,-8.228,72.351,-64.436
23.46,-0.647,-0.033,-0.802,-20.266999999999996,63.4755,-55.40950000000001
23.48,-0.648,-0.033,-0.803,-32.306,54.6,-46.383
23.5,-0.649,-0.031,-0.803,-28.649,42.82,-36.650000000000006
23.52,-0.648,-0.031,-0.802,-24.992,31.04,-26.917
23.54,-0.649,-0.031,-0.802,-15.855500000000001,24.171,-25.613500000000002
23.56,-0.648,-0.032,-0.802,-6.719,17.302,-24.31
23.58,-0.648,-0.033,-0.803,-10.566,17.359,-17.6445
23.6,-0.648,-0.034,-0.802,-14.413,17.416,-10.979
23.62,-0.648,-0.032,-0.803,-11.442499999999999,17.502000000000002,-9.613
23.64,-0.648,-0.033,-0.802,-8.472,17.588,-8.247
23.66,-0.648,-0.031,-0.803,-10.6615,10.1165,-7.265499999999999
23.68,-0.649,-0.031,-0.803,-12.851,2.645,-6.284
23.7,-0.649,-0.032,-0.803,-10.377500000000001,5.493500000000001,-4.7675
23.72,-0.649,-0.031,-0.803,-7.904,8.342,-3.251
23.74,-0.649,-0.032,-0.804,-8.496500000000001,16.309,6.4155000000000015
23.76,-0.648,-0.033,-0.803,-9.089,24.276,16.082
23.78,-0.649,-0.032,-0.804,0.8919999999999995,17.8355,11.2975
23.8,-0.649,-0.03,-0.802,10.873,11.395,6.513
23.82,-0.647,-0.031,-0.802,16.1245,5.991,3.3994999999999997
23.84,-0.649,-0.032,-0.803,21.376,0.587,0.286
23.86,-0.648,-0.032,-0.802,13.306000000000001,-1.5855,8.812999999999999
23.88,-0.647,-0.033,-0.803,5.236,-3.758,17.34
23.9,-0.647,-0.033,-0.803,7.907500000000001,-7.250500000000001,2.942
23.92,-0.648,-0.032,-0.803,10.579,-10.743,-11.456
23.94,-0.648,-0.032,-0.803,10.303,-7.1055,-15.703
23.96,-0.648,-0.031,-0.802,10.027,-3.468,-19.95
23.98,-0.649,-0.031,-0.804,3.2794999999999996,6.936,-4.756
24.0,-0.649,-0.032,-0.802,-3.468,17.34,10.438
24.02,-0.649,-0.032,-0.803,-8.714,24.198,16.917
24.04,-0.649,-0.032,-0.804,-13.96,31.056,23.396
24.06,-0.648,-0.031,-0.803,-10.7415,14.363500000000002,18.388
24.08,-0.648,-0.03,-0.805,-7.523,-2.329,13.38
24.1,-0.648,-0.032,-0.801,-1.2289999999999992,-12.563,8.662
24.12,-0.649,-0.033,-0.801,5.065,-22.797,3.944
24.14,-0.65,-0.034,-0.802,21.0425,-45.4705,-10.649999999999999
24.16,-0.649,-0.033,-0.803,37.02,-68.144,-25.244
24.18,-0.649,-0.03,-0.803,25.1125,-41.0215,-18.594
24.2,-0.648,-0.029,-0.805,13.205,-13.899,-11.944
24.22,-0.647,-0.03,-0.804,17.908,-6.880999999999999,-21.436999999999998
24.24,-0.647,-0.033,-0.803,22.611,0.137,-30.93
24.26,-0.646,-0.07,-0.802,25.8975,1.5755,-30.4135
24.28,-0.576,-0.096,-0.862,29.184,3.014,-29.897
24.3,-0.617,0.031,-0.828,14.531,2.235,-13.9575
24.32,-0.693,-0.009,-0.766,-0.122,1.456,1.982
24.34,-0.696,-0.013,-0.763,0.32,0.7735,3.8225
24.36,-0.678,-0.018,-0.781,0.762,0.091,5.663
24.38,-0.658,-0.019,-0.801,5.6785,-0.067,8.5195
24.4,-0.651,-0.036,-0.811,10.595,-0.225,11.376
24.42,-0.622,-0.031,-0.848,12.100000000000001,-0.5925,12.5285
24.44,-0.659,-0.043,-0.827,13.605,-0.96,13.681
24.46,-0.58,-0.031,-0.856,11.425,-0.274,12.600999999999999
24.48,-0.544,-0.048,-0.87,9.245,0.412,11.521
24.5,-0.492,-0.047,-0.911,4.829999999999999,0.4425,6.1875
24.52,-0.386,-0.017,-0.966,0.415,0.473,0.854
24.54,-0.333,0.063,-0.952,-0.29750000000000004,0.5740000000000001,0.06900000000000006
24.56,-0.269,-0.031,-0.95,-1.01,0.675,-0.716
24.58,-0.129,-0.091,-1.005,-0.484,0.5395000000000001,-0.26449999999999996
24.6,-0.062,-0.054,-1.034,0.042,0.404,0.187
24.62,-0.065,-0.013,-1.021,0.0305,0.3775,0.1105
24.64,-0.04,-0.013,-1.016,0.019,0.351,0.034
24.66,0.075,0.062,-0.988,-0.08199999999999999,0.45,0.059000000000000004
24.68,0.187,0.042,-0.982,-0.183,0.549,0.084
24.7,0.188,-0.036,-0.981,-0.055499999999999994,0.37350000000000005,-0.024500000000000008
24.72,0.16,-0.02,-0.993,0.072,0.198,-0.133
24.74,0.23,-0.066,-0.991,-0.019500000000000003,0.28,-0.0625
24.76,0.321,-0.046,-0.971,-0.111,0.362,0.008
24.78,0.463,-0.022,-0.898,-0.128,0.39249999999999996,0.0175
24.8,0.563,-0.015,-0.83,-0.145,0.423,0.027
24.82,0.596,0.02,-0.788,-0.1295,0.40800000000000003,0.027
24.84,0.536,0.031,-0.811,-0.114,0.393,0.027
24.86,0.56,-0.058,-0.839,-0.1085,0.42500000000000004,0.0115
24.88,0.695,-0.087,-0.755,-0.103,0.457,-0.004
24.9,0.778,-0.005,-0.656,-0.078,0.4455,-0.006
24.92,0.847,-0.056,-0.708,-0.053,0.434,-0.008
24.94,0.763,-0.045,-0.668,-0.074,0.436,-0.008
24.96,0.75,0.004,-0.636,-0.095,0.438,-0.008
24.98,0.756,-0.02,-0.649,-0.078,0.4305,-0.002
25.0,0.759,0.005,-0.643,-0.061,0.423,0.004
25.02,0.754,-0.026,-0.646,-0.08199999999999999,0.4365,0.021
25.04,0.761,-0.015,-0.641,-0.103,0.45,0.038
25.06,0.761,-0.006,-0.643,-0.103,0.444,0.019
25.08,0.759,-0.01,-0.644,-0.103,0.438,0.0
25.1,0.759,-0.01,-0.645,-0.126,0.4305,0.0055
25.12,0.759,-0.01,-0.644,-0.149,0.423,0.011
25.14,0.759,-0.01,-0.645,-0.122,0.4345,0.0225
25.16,0.761,-0.011,-0.645,-0.095,0.446,0.034
25.18,0.76,-0.011,-0.644,-0.076,0.4365,0.0245
25.2,0.76,-0.009,-0.641,-0.057,0.427,0.015
25.22,0.759,-0.011,-0.643,-0.078,0.423,0.019
25.24,0.758,-0.011,-0.645,-0.099,0.419,0.023
25.26,0.76,-0.01,-0.644,-0.116,0.406,-0.0020000000000000018
25.28,0.761,-0.01,-0.643,-0.133,0.393,-0.027
25.3,0.76,-0.008,-0.643,-0.154,0.40249999999999997,-0.009499999999999998
25.32,0.759,-0.01,-0.644,-0.175,0.412,0.008
25.34,0.76,-0.011,-0.644,-0.1465,0.40249999999999997,0.029
25.36,0.76,-0.013,-0.641,-0.118,0.393,0.05
25.38,0.761,-0.012,-0.64,-0.1295,0.4215,0.051500000000000004
25.4,0.761,-0.01,-0.64,-0.141,0.45,0.053
25.42,0.759,-0.008,-0.643,-0.10099999999999999,0.4595,0.0305
25.44,0.758,-0.008,-0.644,-0.061,0.469,0.008
25.46,0.759,-0.009,-0.643,-0.0935,0.4575,0.023
25.48,0.76,-0.01,-0.643,-0.126,0.446,0.038
25.5,0.759,-0.011,-0.643,-0.1505,0.4155,0.034
25.52,0.759,-0.01,-0.644,-0.175,0.385,0.03
25.54,0.759,-0.01,-0.644,-0.1465,0.3775,0.0475
25.56,0.76,-0.009,-0.643,-0.118,0.37,0.065
25.58,0.761,-0.011,-0.644,-0.076,0.39449999999999996,0.059
25.6,0.759,-0.01,-0.643,-0.034,0.419,0.053
25.62,0.759,-0.011,-0.645,-0.078,0.4075,0.018999999999999996
25.64,0.76,-0.011,-0.645,-0.122,0.396,-0.015
25.66,0.76,-0.009,-0.643,-0.122,0.4115,-0.002
25.68,0.76,-0.01,-0.642,-0.122,0.427,0.011
25.7,0.759,-0.011,-0.642,-0.1315,0.4595,0.04000000000000001
25.72,0.759,-0.01,-0.643,-0.141,0.492,0.069
25.74,0.759,-0.009,-0.644,-0.11249999999999999,0.46299999999999997,0.063
25.76,0.76,-0.009,-0.642,-0.084,0.434,0.057
25.78,0.76,-0.009,-0.642,-0.07250000000000001,0.4135,0.0455
25.8,0.76,-0.009,-0.642,-0.061,0.393,0.034
25.82,0.76,-0.01,-0.642,-0.097,0.4235,0.0305
25.84,0.76,-0.012,-0.643,-0.133,0.454,0.027
25.86,0.76,-0.011,-0.644,-0.135,0.446,0.0155
25.88,0.761,-0.01,-0.643,-0.137,0.438,0.004
25.9,0.759,-0.009,-0.643,-0.14100000000000001,0.396,-0.019
25.92,0.758,-0.009,-0.643,-0.145,0.354,-0.042
25.94,0.759,-0.01,-0.643,-0.11649999999999999,0.375,-0.0075
25.96,0.76,-0.01,-0.642,-0.088,0.396,0.027
25.98,0.761,-0.01,-0.642,-0.11649999999999999,0.41900000000000004,0.0115
26.0,0.762,-0.01,-0.643,-0.145,0.442,-0.004
26.02,0.759,-0.01,-0.642,-0.1375,0.4155,0.0
26.04,0.759,-0.011,-0.643,-0.13,0.389,0.004
26.06,0.76,-0.01,-0.644,-0.1565,0.40800000000000003,0.017
26.08,0.759,-0.01,-0.645,-0.183,0.427,0.03
26.1,0.758,-0.011,-0.643,-0.1335,0.389,0.0245
26.12,0.76,-0.01,-0.643,-0.084,0.351,0.019
26.14,0.76,-0.01,-0.644,-0.099,0.3735,0.019
26.16,0.76,-0.009,-0.643,-0.114,0.396,0.019
26.18,0.76,-0.01,-0.644,-0.11599999999999999,0.3925,0.044
26.2,0.759,-0.011,-0.643,-0.118,0.389,0.069
26.22,0.76,-0.011,-0.643,-0.0725,0.3925,0.038500000000000006
26.24,0.76,-0.011,-0.644,-0.027,0.396,0.008
26.26,0.759,-0.01,-0.642,-0.057499999999999996,0.4265,-0.028500000000000004
26.28,0.76,-0.011,-0.643,-0.088,0.457,-0.065
26.3,0.76,-0.01,-0.642,-0.08199999999999999,0.438,-0.0155
26.32,0.759,-0.011,-0.644,-0.076,0.419,0.034
26.34,0.76,-0.01,-0.644,-0.055,0.423,0.0225
26.36,0.76,-0.009,-0.644,-0.034,0.427,0.011
26.38,0.761,-0.009,-0.644,-0.051500000000000004,0.4325,0.011
26.4,0.761,-0.011,-0.642,-0.069,0.438,0.011
26.42,0.76,-0.011,-0.643,-0.122,0.4265,0.032
26.44,0.76,-0.01,-0.644,-0.175,0.415,0.053
26.46,0.758,-0.008,-0.644,-0.16349999999999998,0.4115,0.0495
26.48,0.759,-0.009,-0.644,-0.152,0.408,0.046
26.5,0.76,-0.01,-0.644,-0.1275,0.41,0.009500000000000001
26.52,0.759,-0.011,-0.643,-0.103,0.412,-0.027
26.54,0.759,-0.01,-0.642,-0.12,0.406,-0.0135
26.56,0.761,-0.01,-0.642,-0.137,0.4,0.0
26.58,0.76,-0.009,-0.643,-0.1275,0.4095,0.0095
26.6,0.76,-0.008,-0.644,-0.118,0.419,0.019
26.62,0.759,-0.01,-0.642,-0.103,0.4305,0.0075
26.64,0.76,-0.01,-0.644,-0.088,0.442,-0.004
26.66,0.76,-0.012,-0.644,-0.0785,0.4365,0.015000000000000003
26.68,0.759,-0.012,-0.645,-0.069,0.431,0.034
26.7,0.758,-0.011,-0.644,-0.086,0.41200000000000003,0.036000000000000004
26.72,0.758,-0.011,-0.643,-0.103,0.393,0.038
26.74,0.761,-0.009,-0.642,-0.11449999999999999,0.37,0.019
26.76,0.76,-0.008,-0.644,-0.126,0.347,0.0
26.78,0.76,-0.01,-0.642,-0.107,0.387,0.019
26.8,0.759,-0.011,-0.643,-0.088,0.427,0.038
26.82,0.758,-0.011,-0.645,-0.0935,0.427,0.0265
26.84,0.758,-0.011,-0.645,-0.099,0.427,0.015
26.86,0.76,-0.01,-0.645,-0.08549999999999999,0.41000000000000003,0.0245
