time,x-rotation,y-rotation,z-rotation
31.920,-15.476,21.178,-5.503
31.960,-16.780,24.318,-29.074
32.000,11.132,21.734,-73.643
32.040,37.290,11.479,-115.835
32.080,67.633,-5.545,-124.874
32.120,71.079,-10.042,-124.684
32.160,39.714,-14.962,-124.604
32.200,87.919,-34.150,-124.874
32.240,109.604,-32.062,-124.874
32.280,78.365,-32.725,-122.668
32.320,62.043,-38.979,-109.634
32.360,55.998,-15.854,-120.175
32.400,96.566,-5.957,-124.874
32.440,124.874,-89.196,-124.798
32.480,124.874,-68.178,-124.737
32.520,120.434,5.625,-124.874
32.560,56.650,124.874,-124.874
32.600,104.489,124.874,-72.858
32.640,-23.030,122.489,108.422
32.680,-21.989,49.806,57.027
32.720,124.874,-80.762,-9.162
32.760,56.905,-106.239,-3.438
32.800,-51.239,-124.874,37.519
32.840,-52.630,-124.874,100.111
32.880,-41.673,-124.581,26.856
32.920,39.691,-124.848,-30.065
32.960,103.906,-28.628,-39.550
33.000,124.874,124.874,-124.874
33.040,120.282,121.159,-116.845
33.080,124.741,95.187,-122.447
33.120,124.874,56.143,-124.874
33.160,124.798,44.771,-117.694
33.200,124.863,38.197,-63.990
33.240,91.025,-20.084,-105.050
33.280,-1.132,-10.766,-61.098
33.320,-92.172,-7.111,82.576
33.360,-124.874,-73.014,124.874
33.400,-124.874,-124.874,124.531
33.440,-124.013,-121.928,123.666
33.480,-124.874,-37.058,124.874
33.520,-124.874,-9.276,124.874
33.560,-124.859,-120.187,124.848
33.600,-124.874,-124.874,124.874
33.640,-124.874,-111.993,124.874
33.680,-124.874,-107.367,124.874
33.720,-124.874,50.979,124.874
33.760,-124.874,85.393,124.874
33.800,-124.874,28.609,124.874
33.840,-124.874,37.066,124.874
33.880,-122.115,23.072,124.874
33.920,-87.835,-13.910,124.874
33.960,-67.839,-13.620,109.162
34.000,-4.497,-8.178,58.449
34.040,41.250,-8.659,44.970
34.080,54.295,-13.251,19.893
34.120,77.725,4.398,-48.571
34.160,122.824,33.502,-117.973
34.200,124.874,49.806,-124.874
34.240,85.553,1.353,-95.850
34.280,32.210,-10.065,-29.611
34.320,105.122,-6.441,-97.458
34.360,118.312,4.878,-74.672
34.400,118.319,23.700,-95.610
34.440,124.874,-70.812,-124.874
34.480,124.874,-96.757,-124.874
34.520,124.710,11.280,-124.127
34.560,124.874,10.854,-124.874
34.600,124.874,-45.034,-124.874
34.640,124.874,-4.146,-124.859
34.680,124.874,97.279,-124.874
34.720,124.874,124.874,-124.874
34.760,124.874,118.255,-124.874
34.800,124.874,32.470,-103.899
34.840,109.867,36.841,-119.752
34.880,73.571,13.712,-124.874
34.920,50.537,15.831,-124.665
34.960,1.940,40.103,-124.710
35.000,24.634,9.322,-86.296
35.040,4.543,-57.008,54.017
35.080,-69.695,-117.405,124.874
35.120,-97.397,-124.874,124.874
35.160,-124.874,-124.211,123.178
35.200,-124.874,-121.864,124.874
35.240,-111.139,-68.537,124.874
35.280,-111.460,-111.879,124.840
35.320,-124.874,-124.874,124.874
35.360,-95.145,-124.291,124.874
35.400,-73.937,-91.593,124.874
35.440,-66.151,95.972,124.874
35.480,30.358,124.874,120.313
35.520,38.765,108.700,52.409
35.560,-34.787,66.475,76.963
35.600,-47.675,78.388,70.492
35.640,-0.259,80.979,16.277
35.680,42.710,41.684,-23.018
35.720,-15.541,40.362,46.303
35.760,-6.292,35.766,34.501
35.800,-7.542,18.754,37.660
35.840,-17.633,18.144,27.820
35.880,-7.687,36.509,1.326
35.920,-2.611,45.595,-0.324
35.960,0.412,44.501,12.081
36.000,9.303,4.604,12.915
36.040,15.652,-1.966,8.369
36.080,-1.734,2.024,1.056
36.120,-1.021,0.255,-0.812
36.160,0.221,0.316,0.114
36.200,-0.084,0.431,0.076
36.240,-0.171,0.427,-0.004
36.280,-0.137,0.423,-0.008
36.320,-0.122,0.446,-0.027
36.360,-0.061,0.385,-0.019
36.400,-0.076,0.373,0.004
36.440,-0.111,0.381,0.015
36.480,-0.046,0.381,0.019
36.520,-0.050,0.385,0.023
36.560,-0.156,0.400,0.050
36.600,-0.114,0.370,0.023
36.640,-0.145,0.423,0.023
36.680,-0.095,0.446,0.008
36.720,-0.099,0.412,0.019
36.760,0.385,-0.050,-0.297
36.800,14.916,-0.903,15.446
36.840,19.070,0.842,24.878
36.880,-9.596,-2.008,-14.779
36.920,12.542,-6.322,-40.979
36.960,74.413,-13.525,-86.845
37.000,115.781,-104.604,-124.874
37.040,124.874,-113.598,-124.874
37.080,124.672,-84.146,-124.219
37.120,124.600,-41.288,-124.829
37.160,124.874,46.296,-124.874
37.200,124.874,124.874,-124.867
37.240,124.870,66.383,-124.874
37.280,124.874,-76.970,-124.874
37.320,120.720,-96.273,-124.874
37.360,63.197,-62.092,-124.874
37.400,27.691,-44.188,-120.114
37.440,-84.829,19.566,-89.234
37.480,-124.874,67.218,-56.376
37.520,-66.433,55.553,32.214
37.560,-52.698,59.863,94.703
37.600,-86.071,124.874,124.874
37.640,-124.874,124.874,124.874
37.680,-124.874,123.441,83.815
37.720,-71.643,11.623,36.067
37.760,-59.703,-124.874,-73.022
37.800,-124.874,-124.874,-46.673
37.840,-124.874,-121.925,-6.757
37.880,-123.384,-124.874,-35.949
37.920,-124.874,-124.337,85.461
37.960,-124.874,-87.378,124.874
38.000,-96.040,-11.437,13.453
38.040,-0.751,-42.774,-7.931
38.080,-26.696,-27.797,42.813
38.120,-38.205,-15.583,18.941
38.160,11.730,6.341,-14.276
38.200,27.999,22.938,15.419
38.240,15.530,35.598,5.461
38.280,23.041,23.350,27.001
38.320,-23.998,18.529,16.098
38.360,57.359,37.062,-33.449
38.400,112.359,2.713,-124.874
38.440,124.737,69.466,-124.874
38.480,122.020,124.874,-123.163
38.520,124.874,124.874,-124.779
38.560,124.874,123.510,-124.874
38.600,102.881,124.874,-124.848
38.640,51.143,124.874,-124.870
38.680,71.010,124.848,-14.531
38.720,44.063,76.536,55.998
38.760,-9.920,-22.020,43.819
38.800,7.005,-78.415,80.339
38.840,45.522,-109.912,97.893
38.880,25.880,-124.874,121.742
38.920,-46.269,-113.689,124.874
38.960,-124.874,-117.732,124.527
39.000,-82.618,-124.874,98.346
39.040,-43.628,-124.874,63.117
39.080,-124.874,-124.688,123.628
39.120,-124.874,-124.874,124.874
39.160,-63.178,-124.874,123.796
39.200,-20.450,-124.874,124.714
39.240,-69.924,-124.874,124.874
39.280,-101.608,-61.414,124.863
39.320,-124.874,83.620,124.870
39.360,-124.874,74.272,97.710
39.400,-124.394,116.475,-27.614
39.440,-123.266,97.946,-55.434
39.480,-113.506,80.000,-18.232
39.520,-78.792,80.979,6.349
39.560,-60.697,49.116,15.168
39.600,6.494,38.365,54.280
39.640,114.390,39.459,113.765
39.680,124.874,-57.752,112.481
39.720,123.815,-118.624,115.575
39.760,37.466,14.040,-1.623
39.800,-76.383,61.235,-83.449
39.840,-124.874,57.218,-124.874
39.880,-93.674,23.609,-77.691
39.920,-93.761,6.574,-3.068
39.960,-113.441,1.482,-20.438
40.000,-24.935,-22.466,-29.017
40.040,-15.652,-27.873,-29.444
40.080,-18.510,-16.677,-21.822
40.120,-1.387,2.908,-1.795
40.160,1.303,2.062,3.544
40.200,10.899,0.152,13.136
40.240,1.033,0.358,1.098
40.280,-1.220,0.457,-1.265
40.320,0.053,0.408,0.206
40.360,-0.069,0.408,0.072
40.400,-0.145,0.415,-0.042
40.440,-0.118,0.423,0.011
40.480,-0.114,0.412,0.008
40.520,-0.084,0.400,0.072
40.560,-0.103,0.438,0.023
40.600,-0.118,0.469,0.000
40.640,-0.179,0.446,0.011
40.680,-0.133,0.404,0.008
40.720,-0.076,0.404,0.034
40.760,-0.091,0.389,0.011
40.800,-0.118,0.393,0.004
40.840,-0.111,0.408,0.011
40.880,-0.072,0.431,0.027
40.920,-0.133,0.438,0.027
40.960,-0.095,0.438,0.038
41.000,-0.080,0.427,0.042
41.040,-0.114,0.446,0.011
41.080,-0.122,0.412,-0.004
41.120,-0.103,0.427,-0.011
41.160,-0.130,0.438,0.011
41.200,-0.130,0.404,0.004
41.240,-0.126,0.434,0.019
41.280,-0.103,0.434,-0.027
41.320,-0.118,0.412,0.008
41.360,-0.118,0.408,0.027
41.400,-0.130,0.423,0.008
41.440,-0.095,0.450,0.042
41.480,-0.065,0.408,0.038
41.520,-0.080,0.431,-0.019
41.560,-0.080,0.450,0.027
41.600,-0.057,0.465,0.030
41.640,-0.072,0.427,0.000
41.680,-0.065,0.427,-0.023
41.720,-0.088,0.415,0.027
41.760,-0.088,0.412,0.053
41.800,-0.099,0.396,0.023
41.840,-0.080,0.389,-0.023
41.880,-0.107,0.381,0.011
41.920,-0.099,0.412,-0.008
41.960,-0.065,0.431,-0.030
42.000,-0.076,0.446,-0.015
42.040,-0.103,0.434,0.072
42.080,-0.111,0.373,0.019
42.120,-0.111,0.396,0.050
42.160,-0.088,0.450,0.015
42.200,-0.065,0.457,0.015
42.240,-0.118,0.446,0.015
42.280,-0.111,0.476,0.030
42.320,-0.095,0.419,0.030
42.360,-0.088,0.400,0.008
42.400,-0.099,0.438,-0.027
42.440,-0.122,0.457,0.034
42.480,-0.122,0.419,0.053
42.520,-0.076,0.427,0.008
42.560,-0.072,0.454,-0.004
42.600,-0.111,0.431,0.015
42.640,-0.084,0.396,0.019
42.680,-0.103,0.423,0.008
42.720,-0.099,0.412,0.038
42.760,-0.118,0.408,0.015
42.800,-0.088,0.415,-0.008
42.840,-0.111,0.427,0.004
42.880,-0.122,0.457,0.011
42.920,-0.156,0.473,0.019
42.960,-0.126,0.438,0.061
43.000,-0.030,0.408,0.046
43.040,-0.133,0.385,0.015
43.080,-0.107,0.362,-0.030
43.120,-0.126,0.404,0.008
43.160,-0.145,0.427,0.038
43.200,-0.103,0.431,0.011
43.240,-0.111,0.415,-0.004
43.280,-0.084,0.434,0.004
43.320,-0.080,0.484,0.023
43.360,-0.111,0.438,0.050
43.400,-0.084,0.370,0.019
43.440,-0.133,0.461,0.019
43.480,-0.095,0.465,0.057
43.520,-0.099,0.438,0.011
43.560,-0.107,0.408,0.015
43.600,-0.133,0.446,0.008
43.640,-0.133,0.438,0.027
43.680,-0.088,0.412,0.030
43.720,-0.061,0.423,0.015
43.760,-0.145,0.423,0.011
43.800,-0.126,0.423,0.030
43.840,-0.069,0.419,0.008
43.880,-0.103,0.419,0.034
43.920,-0.107,0.423,0.011
43.960,-0.114,0.457,-0.008
44.000,-0.099,0.408,0.019
44.040,0.046,0.263,-0.103
44.080,7.607,-2.142,4.981
44.120,22.687,-6.547,21.265
44.160,5.282,2.633,8.944
44.200,-44.733,0.720,-53.895
44.240,-20.305,-1.261,-28.624
44.280,24.878,-1.974,-68.529
44.320,57.283,17.153,-124.874
44.360,88.182,49.592,-124.874
44.400,124.874,-79.581,-123.571
44.440,124.874,-70.095,-124.874
44.480,124.024,-9.200,-93.639
44.520,68.087,30.061,-54.459
44.560,6.181,-11.814,-55.663
44.600,16.978,-23.552,-55.130
44.640,50.419,1.139,-48.537
44.680,62.839,-17.679,-80.015
44.720,92.550,21.761,-87.050
44.760,124.874,59.505,-115.488
44.800,124.874,29.040,-124.874
44.840,44.230,-3.948,-52.043
44.880,-15.743,10.930,11.132
44.920,-6.715,32.214,-4.108
44.960,3.571,67.309,-0.736
45.000,0.739,15.896,0.358
45.040,-0.614,-6.139,-0.053
45.080,-0.019,0.652,-0.027
45.120,-0.080,0.899,0.023
45.160,-0.118,0.316,0.019
45.200,-0.145,0.442,0.011
45.240,-0.111,0.492,0.000
45.280,-0.084,0.442,0.004
45.320,-0.114,0.450,0.088
45.360,-0.111,0.431,0.023
45.400,-0.088,0.469,-0.027
45.440,-0.145,0.457,0.011
45.480,-0.126,0.423,0.011
45.520,-0.149,0.442,-0.004
45.560,-0.145,0.431,0.061
45.600,-0.141,0.412,0.030
45.640,-0.141,0.427,0.011
45.680,-0.095,0.461,0.027
45.720,-0.091,0.442,-0.004
45.760,-0.111,0.450,0.015
45.800,-0.107,0.431,-0.004
45.840,-0.149,0.400,0.019
45.880,-0.183,0.431,0.027
45.920,-0.118,0.461,0.023
45.960,-0.065,0.465,0.030
46.000,-0.152,0.419,0.034
46.040,-0.103,0.434,0.004
46.080,-0.114,0.393,-0.023
46.120,-0.141,0.408,0.008
46.160,-0.118,0.415,0.019
46.200,-0.126,0.396,0.034
46.240,-0.126,0.396,0.015
46.280,-0.133,0.404,0.015
46.320,-0.111,0.454,0.050
46.360,-0.065,0.415,-0.011
46.400,-0.091,0.389,-0.004
46.440,-0.099,0.419,-0.015
46.480,-0.126,0.419,-0.023
46.520,-0.107,0.396,0.027
46.560,-0.111,0.419,0.015
46.600,-0.080,0.404,0.011
46.640,-0.091,0.457,0.000
46.680,-0.107,0.480,-0.004
46.720,-0.103,0.442,0.061
46.760,-0.156,0.412,0.061
46.800,-0.088,0.431,0.015
46.840,-0.122,0.427,0.019
46.880,-0.111,0.396,-0.015
46.920,-0.091,0.431,0.034
46.960,-0.130,0.450,0.011
47.000,-0.149,0.454,-0.015
47.040,-0.118,0.461,-0.038
47.080,-0.088,0.431,0.004
47.120,-0.118,0.381,0.057
47.160,-0.130,0.427,-0.011
47.200,-0.118,0.454,-0.034
47.240,-0.091,0.465,-0.011
47.280,-0.088,0.442,0.008
47.320,-0.118,0.431,0.027
47.360,-0.072,0.423,0.019
47.400,-0.072,0.431,0.000
47.440,-0.114,0.431,-0.038
47.480,-0.080,0.438,-0.008
47.520,-0.126,0.431,-0.004
47.560,-0.126,0.434,-0.008
47.600,-0.103,0.442,-0.011
47.640,-0.095,0.450,0.019
47.680,-0.156,0.408,-0.004
47.720,-0.126,0.404,0.046
47.760,-0.095,0.454,0.050
47.800,-0.126,0.457,-0.004
47.840,-0.137,0.450,0.027
47.880,-0.130,0.446,0.011
47.920,-0.072,0.427,0.000
47.960,-0.088,0.389,-0.023
48.000,-0.130,0.469,0.008
48.040,-0.141,0.442,-0.004
48.080,-0.095,0.381,0.042
48.120,-0.091,0.457,0.030
48.160,-0.111,0.412,-0.019
48.200,-0.107,0.385,-0.019
48.240,-0.103,0.373,0.015
48.280,-0.137,0.446,0.042
48.320,-0.114,0.480,-0.004
48.360,-0.065,0.438,0.023
48.400,-0.091,0.427,-0.008
48.440,-0.111,0.476,0.034
48.480,-0.149,0.438,0.015
48.520,-0.160,0.419,-0.011
48.560,-0.133,0.461,-0.015
48.600,-0.160,0.415,0.004
48.640,-0.076,0.423,0.011
48.680,-0.103,0.457,-0.019
48.720,-0.084,0.419,0.008
48.760,-0.065,0.427,-0.042
48.800,-0.122,0.446,-0.011
48.840,-0.114,0.434,-0.004
48.880,-0.095,0.423,-0.004
48.920,-0.152,0.381,0.015
48.960,-0.130,0.431,0.023
49.000,-0.107,0.434,0.038
49.040,-0.111,0.438,0.027
49.080,-0.156,0.476,0.034
49.120,-0.122,0.427,0.034
49.160,-0.057,0.419,0.034
49.200,-0.099,0.419,0.034
49.240,-0.187,0.465,-0.008
49.280,-0.152,0.412,0.050
49.320,-0.057,0.419,0.053
49.360,-0.122,0.389,0.034
49.400,-0.103,0.415,0.057
49.440,-0.088,0.454,0.019
49.480,-0.076,0.389,-0.027
49.520,-0.088,0.400,0.027
49.560,-0.084,0.339,0.111
49.600,0.739,-13.209,2.165
49.640,4.482,-29.082,5.122
49.680,23.937,-32.485,12.530
49.720,78.003,-45.080,-12.885
49.760,124.874,-76.978,-110.171
49.800,124.874,-80.271,-124.874
49.840,122.675,-39.211,-121.460
49.880,99.710,-37.146,-53.861
49.920,88.479,-25.122,-41.974
49.960,69.771,-11.059,-47.268
50.000,45.831,-10.499,-45.896
50.040,62.679,0.823,-49.573
50.080,29.478,5.941,-6.242
50.120,3.567,-2.656,-1.505
50.160,2.218,6.406,-11.189
50.200,38.666,-8.064,-20.442
50.240,50.412,-40.320,14.291
50.280,34.809,-29.680,2.443
50.320,25.328,20.240,-45.770
50.360,56.456,5.400,-50.514
50.400,86.833,-5.293,-55.080
50.440,103.464,10.602,-89.512
50.480,124.874,18.529,-124.874
50.520,88.072,7.774,-102.439
50.560,-6.856,-3.788,5.690
50.600,-4.912,0.061,-3.944
50.640,-6.391,0.495,-31.159
50.680,-0.968,0.404,1.132
50.720,0.640,0.423,2.149
50.760,-0.187,0.461,-0.583
50.800,-0.156,0.408,-0.046
50.840,-0.130,0.446,0.088
50.880,-0.118,0.450,0.011
50.920,-0.111,0.423,0.023
50.960,-0.137,0.461,0.011
51.000,-0.133,0.446,0.000
51.040,-0.099,0.415,-0.008
51.080,-0.149,0.438,0.000
51.120,-0.091,0.476,0.042
51.160,-0.080,0.419,0.019
51.200,-0.168,0.457,0.027
51.240,-0.164,0.446,0.019
51.280,-0.111,0.431,0.027
51.320,-0.076,0.408,0.027
51.360,-0.152,0.396,-0.034
51.400,-0.103,0.427,0.023
51.440,-0.111,0.415,0.019
51.480,-0.122,0.366,0.008
51.520,-0.137,0.419,0.057
51.560,-0.114,0.446,0.004
51.600,-0.069,0.454,-0.030
51.640,-0.091,0.438,0.008
51.680,-0.145,0.484,0.034
51.720,-0.099,0.465,0.050
51.760,-0.061,0.423,-0.011
51.800,-0.130,0.381,-0.030
51.840,-0.133,0.419,-0.004
51.880,-0.141,0.412,-0.019
51.920,-0.141,0.431,0.023
51.960,-0.107,0.423,-0.011
52.000,-0.084,0.419,0.023
52.040,-0.095,0.434,0.030
52.080,-0.111,0.423,-0.004
52.120,-0.053,0.408,0.030
52.160,-0.149,0.431,0.019
52.200,-0.187,0.415,0.050
52.240,-0.149,0.427,0.030
52.280,-0.114,0.419,0.015
52.320,-0.088,0.431,0.057
52.360,-0.107,0.404,0.030
52.400,-0.156,0.385,-0.004
52.440,-0.088,0.431,0.004
52.480,-0.122,0.385,0.030
52.520,-0.156,0.427,0.011
52.560,-0.156,0.469,-0.011
52.600,-0.111,0.442,0.027
52.640,-0.084,0.419,0.027
52.680,-0.080,0.408,0.050
52.720,-0.103,0.412,0.030
52.760,-0.099,0.389,0.000
52.800,-0.141,0.389,0.030
52.840,-0.152,0.415,0.000
52.880,-0.160,0.423,0.008
52.920,-0.149,0.431,-0.004
52.960,-0.171,0.431,0.042
53.000,-0.145,0.393,0.038
53.040,-0.111,0.404,0.027
53.080,-0.122,0.434,0.034
53.120,-0.107,0.396,0.038
53.160,-0.141,0.431,0.065
53.200,-0.072,0.396,0.050
53.240,-0.133,0.396,0.011
53.280,-0.137,0.431,0.011
53.320,-0.122,0.404,-0.004
53.360,-0.065,0.400,0.019
53.400,-0.118,0.393,0.027
53.440,-0.084,0.423,0.019
53.480,-0.076,0.408,0.023
53.520,-0.130,0.434,0.034
53.560,-0.107,0.446,0.011
53.600,-0.072,0.423,0.042
53.640,-0.099,0.419,0.046
53.680,-0.152,0.415,0.015
53.720,-0.008,0.454,0.202
53.760,22.367,0.987,27.721
53.800,14.893,0.530,18.232
53.840,-4.592,5.450,-4.653
53.880,10.861,44.345,14.131
53.920,22.946,80.065,30.968
53.960,17.553,124.874,28.605
54.000,-16.646,124.874,-32.805
54.040,-10.507,124.021,-18.140
54.080,0.781,111.475,-6.284
54.120,-2.005,89.688,-35.038
54.160,1.730,124.874,-38.049
54.200,7.107,124.874,-42.290
54.240,1.269,124.223,-7.325
54.280,2.290,124.813,-3.243
54.320,18.155,124.874,-29.405
54.360,0.697,124.867,-4.748
54.400,-5.831,96.162,0.419
54.440,-18.803,-2.039,11.871
54.480,-3.563,-7.428,5.164
54.520,-0.755,3.491,-1.143
54.560,-0.084,0.743,-0.354
54.600,-0.076,0.015,0.232
54.640,-0.152,0.442,0.027
54.680,-0.137,0.457,-0.011
54.720,-0.065,0.434,0.000
54.760,-0.107,0.419,-0.004
54.800,-0.114,0.400,-0.019
54.840,-0.149,0.438,-0.004
54.880,-0.122,0.438,-0.004
54.920,-0.118,0.450,0.050
54.960,-0.118,0.438,0.030
55.000,-0.076,0.438,0.023
55.040,-0.111,0.412,0.076
55.080,-0.095,0.427,0.046
55.120,-0.111,0.438,-0.011
55.160,-0.133,0.419,0.019
55.200,-0.099,0.412,-0.015
55.240,-0.111,0.442,0.038
55.280,-0.088,0.461,0.027
55.320,-0.053,0.385,0.015
55.360,-0.111,0.442,0.034
55.400,-0.118,0.442,0.053
55.440,-0.122,0.400,0.015
55.480,-0.107,0.427,0.015
55.520,-0.122,0.419,0.034
55.560,-0.095,0.377,0.023
55.600,-0.103,0.454,0.015
55.640,-0.076,0.442,0.034
55.680,-0.118,0.438,0.027
55.720,-0.168,0.423,0.061
55.760,-0.069,0.450,0.030
55.800,-0.171,0.469,0.019
55.840,-0.130,0.393,0.023
55.880,-0.114,0.412,0.027
55.920,-0.130,0.396,0.053
55.960,-0.099,0.450,0.057
56.000,-0.114,0.431,0.011
56.040,-0.080,0.400,0.046
56.080,-0.099,0.408,0.050
56.120,-0.168,0.396,-0.030
56.160,-0.095,0.404,0.004
56.200,-0.103,0.442,0.030
56.240,-0.111,0.404,0.011
56.280,-0.122,0.412,0.023
56.320,-0.091,0.461,0.000
56.360,-0.099,0.408,-0.019
56.400,-0.091,0.385,-0.015
56.440,-0.107,0.427,0.008
56.480,-0.091,0.457,0.030
56.520,-0.149,0.373,0.042
56.560,-0.076,0.400,0.015
56.600,-0.065,0.450,0.046
56.640,-0.122,0.419,0.008
56.680,-0.091,0.404,-0.015
56.720,0.057,0.244,0.229
56.760,-0.191,0.534,-0.091
56.800,-0.271,0.686,-0.213
56.840,-0.057,0.381,0.065
56.880,-0.061,0.385,0.076
56.920,-0.088,0.415,0.019
56.960,0.469,1.033,-0.492
57.000,5.373,5.373,-4.074
57.040,-14.432,-2.660,11.482
57.080,-55.404,-2.965,45.282
57.120,-73.704,2.431,60.114
57.160,-55.434,1.421,44.874
57.200,-7.450,4.005,6.128
57.240,8.598,15.747,-4.668
57.280,-1.021,43.891,0.313
57.320,6.905,121.841,-7.500
57.360,21.330,124.874,-12.439
57.400,48.438,123.716,-20.328
57.440,38.148,124.657,-8.662
57.480,12.363,123.449,-1.288
57.520,-5.945,111.040,-0.534
57.560,18.986,120.770,3.605
57.600,79.775,124.874,23.963
57.640,29.897,124.794,17.180
57.680,-17.721,123.830,-10.339
57.720,-13.803,37.614,-8.941
57.760,7.702,-10.545,12.134
57.800,8.117,0.934,9.901
57.840,-11.147,-0.888,-17.157
57.880,-5.412,0.796,-5.034
57.920,10.198,0.648,13.296
57.960,6.277,1.471,9.764
58.000,-0.861,0.556,-0.747
58.040,-0.431,0.522,-0.213
58.080,2.534,0.709,3.582
58.120,0.892,0.396,1.101
58.160,-0.423,0.415,-0.358
58.200,0.358,0.438,0.595
58.240,1.006,0.408,1.357
58.280,-0.217,0.396,-0.130
58.320,-0.187,0.457,-0.011
58.360,-0.126,0.412,0.042
58.400,-0.084,0.351,0.008
58.440,-0.156,0.511,0.053
58.480,-0.004,0.339,-0.023
58.520,0.030,0.267,-0.065
58.560,-0.057,0.381,-0.019
58.600,-0.103,0.461,0.065
58.640,-0.122,0.415,0.000
58.680,-0.091,0.377,0.004
58.720,-0.114,0.434,0.053
58.760,-0.095,0.446,0.042
58.800,-0.076,0.412,-0.011
58.840,-0.107,0.438,-0.008
58.880,-0.091,0.423,0.027
58.920,-0.133,0.404,0.046
58.960,-0.072,0.396,-0.008
59.000,-0.076,0.393,-0.011
59.040,-0.278,0.625,0.191
59.080,-0.072,0.553,0.286
59.120,1.650,0.309,1.978
59.160,0.179,0.393,0.335
59.200,-0.301,0.419,-0.164
59.240,-0.065,0.446,0.046
59.280,-0.080,0.678,0.015
59.320,0.728,16.791,0.998
59.360,3.853,36.715,5.057
59.400,-0.152,30.107,0.011
59.440,1.441,38.910,2.260
59.480,2.561,78.415,4.436
59.520,6.178,98.796,11.597
59.560,3.495,111.105,5.655
59.600,-4.771,124.219,-13.624
59.640,-5.099,124.874,-18.883
59.680,-2.344,124.135,-7.641
59.720,-0.850,122.431,4.474
59.760,0.777,124.688,-53.281
59.800,4.371,121.806,-58.056
59.840,-0.301,116.623,1.429
59.880,-1.677,124.874,8.853
59.920,-6.540,124.874,11.486
59.960,-5.922,124.150,8.563
60.000,10.042,115.930,-13.796
60.040,6.540,116.216,-8.761
60.080,1.822,84.707,8.479
60.120,6.726,-3.270,1.242
60.160,-1.174,-4.386,-1.837
60.200,-9.024,-0.857,4.516
60.240,-17.107,2.229,16.715
60.280,-3.464,1.951,4.207
60.320,2.005,-0.469,-1.707
60.360,-0.297,0.457,0.069
60.400,-0.236,0.423,0.137
60.440,-0.091,0.358,-0.030
60.480,-0.149,0.438,-0.011
60.520,-0.130,0.438,0.023
60.560,-0.152,0.419,0.050
60.600,-0.133,0.419,-0.015
60.640,-0.099,0.446,0.019
60.680,-0.141,0.446,0.046
60.720,-0.168,0.415,0.004
60.760,-0.133,0.415,0.015
60.800,-0.084,0.427,0.011
60.840,-0.133,0.442,0.038
60.880,-0.103,0.438,-0.011
60.920,-0.088,0.377,0.042
60.960,-0.080,0.400,0.015
61.000,-0.107,0.408,0.000
61.040,-0.133,0.442,0.011
61.080,-0.126,0.434,-0.015
61.120,-0.126,0.431,-0.011
61.160,-0.122,0.415,0.004
61.200,-0.114,0.419,0.004
61.240,-0.145,0.415,0.030
61.280,-0.088,0.450,0.046
61.320,-0.103,0.438,0.034
61.360,-0.137,0.423,0.015
61.400,-0.149,0.389,0.008
61.440,4.924,-1.848,-6.761
61.480,17.054,-5.537,-21.856
61.520,5.781,8.887,6.543
61.560,-1.574,0.415,1.517
61.600,-0.210,-0.320,-0.850
61.640,10.362,0.373,-8.552
61.680,69.112,-0.549,-56.738
61.720,45.427,0.000,-36.421
61.760,-3.136,-7.683,-8.895
61.800,3.643,9.486,-37.656
61.840,-4.413,3.826,-69.059
61.880,-15.450,-0.595,-40.473
61.920,-38.948,1.898,-54.516
61.960,-81.185,-0.884,-87.790
62.000,-105.998,-3.506,-116.406
62.040,-113.194,0.465,-124.874
62.080,-71.749,13.060,-114.718
62.120,-33.026,10.137,-75.156
62.160,-27.973,7.405,-54.253
62.200,-43.731,-4.276,-40.606
62.240,-32.904,-9.600,5.053
62.280,-22.691,-20.152,8.190
62.320,-33.338,-4.303,-37.660
62.360,-38.228,-13.739,-36.795
62.400,-18.620,-9.790,-16.345
62.440,-3.880,12.691,-21.913
62.480,-41.399,15.800,-53.975
62.520,-82.847,-11.471,-87.149
62.560,-120.579,-19.970,-124.874
62.600,-124.874,-27.854,-124.874
62.640,-84.002,-113.647,-89.882
62.680,-14.341,-124.874,59.348
62.720,10.766,-8.758,2.374
62.760,-1.932,30.187,-7.397
62.800,-0.728,-2.458,0.274
62.840,0.072,-0.918,-0.617
62.880,-0.122,0.964,-0.655
62.920,-0.076,0.335,0.438
62.960,-0.111,0.202,0.796
63.000,-0.145,0.187,-0.046
63.040,-0.088,0.446,-0.320
63.080,-0.076,0.415,0.011
63.120,-0.171,0.396,0.034
63.160,-0.084,0.446,0.008
63.200,-0.103,0.442,-0.019
63.240,-0.118,0.408,0.004
63.280,-0.111,0.431,0.042
63.320,-0.133,0.442,0.019
63.360,-0.141,0.427,0.030
63.400,-0.126,0.419,0.015
63.440,-0.111,0.389,0.015
63.480,-0.107,0.400,0.000
63.520,-0.111,0.434,0.023
63.560,-0.114,0.393,0.019
63.600,-0.118,0.393,0.027
63.640,-0.107,0.431,0.030
63.680,-0.099,0.412,-0.023
63.720,-0.053,0.415,0.008
63.760,-0.130,0.393,0.015
63.800,-0.130,0.396,0.091
63.840,-0.175,0.366,0.354
63.880,-0.171,0.145,0.316
63.920,-0.088,0.050,-0.274
63.960,-0.152,0.450,-0.446
64.000,-0.152,0.404,0.072
64.040,-0.130,0.389,0.004
64.080,-0.126,0.446,0.004
64.120,-0.103,0.446,-0.008
