timestamp,x_acc,y_acc,z_acc,x_gyro,y_gyro,z_gyro
774.0,0.136474609375,-0.42578125,0.39111328125,-182.19512939453125,-42.92683029174805,230.48780822753906
784.0,0.364501953125,-0.54345703125,-0.38330078125,-302.256103515625,-22.13414764404297,32.560977935791016
794.0,0.732421875,-0.649658203125,-0.68212890625,-521.5244140625,54.45122146606445,-361.0975646972656
805.0,0.675048828125,-0.294921875,-0.510009765625,-675.48779296875,126.03659057617188,-872.8048706054688
815.0,0.2783203125,-0.0537109375,-0.23828125,-785.792724609375,184.6341552734375,-1182.9268798828125
825.0,3.59326171875,-0.809814453125,-2.0712890625,-850.9146728515625,138.53659057617188,-1247.0732421875
835.0,7.462158203125,2.227783203125,-2.767822265625,-752.98779296875,-742.01220703125,-1122.256103515625
844.0,-0.17724609375,2.087890625,-0.899169921875,,,
846.0,,,,390.9146423339844,-783.9634399414062,-281.4024353027344
854.0,-3.0576171875,-1.59912109375,-0.269775390625,878.5975952148438,445.9146423339844,-92.07317352294922
865.0,-4.468505859375,-1.768798828125,0.2958984375,513.1707153320312,-126.09756469726562,-189.4512176513672
875.0,-0.566650390625,-0.178466796875,0.046630859375,68.04878234863281,-1619.6341552734375,-284.3902587890625
885.0,1.65625,1.410888671875,1.53466796875,36.64634323120117,-1997.98779296875,-246.4634246826172
895.0,7.610107421875,4.0615234375,7.999755859375,-993.53662109375,-1700.8536376953125,420.6707458496094
906.0,5.81640625,-5.48828125,3.054443359375,-1357.804931640625,-440.9146423339844,1370.48779296875
916.0,-1.0869140625,-2.345947265625,-1.019287109375,416.1585388183594,128.71951293945312,239.93902587890625
925.0,-0.296142578125,1.303955078125,0.931884765625,691.5853881835938,-197.74391174316406,-191.89024353027344
935.0,0.145263671875,0.41455078125,-0.00537109375,449.1463623046875,-244.756103515625,-201.15853881835938
945.0,-0.21240234375,-0.17138671875,-0.59033203125,453.1707458496094,-261.82928466796875,-138.65853881835938
956.0,-0.17822265625,0.203369140625,-0.5537109375,432.9268493652344,-311.58538818359375,-77.98780822753906
966.0,-0.783447265625,3.472412109375,-6.67626953125,237.01220703125,-642.01220703125,-165.06097412109375
976.0,-0.03955078125,0.64453125,-4.5341796875,-294.51220703125,-1639.756103515625,-145.1219482421875
986.0,-2.806884765625,-1.042236328125,4.150634765625,-184.57318115234375,-1395.304931640625,152.3780517578125
995.0,-1.171875,-0.53955078125,2.727783203125,,,
997.0,,,,3.9024391174316406,676.03662109375,20.060976028442383
1005.0,0.897216796875,-0.24462890625,-0.244140625,75.9756088256836,949.6951293945312,-176.21951293945312
1016.0,1.0947265625,-0.31689453125,0.313720703125,-86.09756469726562,170.3048858642578,-1.097561001777649
1026.0,3.4248046875,-0.260009765625,1.593017578125,-614.0853881835938,-1352.1951904296875,712.3780517578125
1036.0,7.74755859375,-2.029296875,0.77734375,-847.01220703125,-1997.98779296875,923.1707763671875
1046.0,1.125,-3.267578125,-4.932861328125,-324.69512939453125,-1393.5975341796875,716.0975952148438
1057.0,-1.707763671875,-0.899169921875,-1.347412109375,-647.8048706054688,-138.10975646972656,210.5487823486328
1067.0,0.05419921875,0.356689453125,0.404296875,-765.9146728515625,-43.59756088256836,360.3049011230469
1076.0,-0.191162109375,1.1318359375,0.26953125,-632.01220703125,-277.9878234863281,373.1707458496094
1086.0,-4.270263671875,6.641845703125,1.732666015625,-810.8536987304688,-485.06097412109375,172.01219177246094
1096.0,-1.98095703125,4.67919921875,3.735595703125,-1361.341552734375,-631.280517578125,163.29269409179688
1106.0,0.9716796875,-0.545166015625,2.12744140625,-1349.08544921875,231.40245056152344,203.84146118164062
1117.0,-0.15185546875,-1.562255859375,0.63818359375,-886.4024658203125,980.243896484375,455.6097717285156
1127.0,0.24462890625,-1.1083984375,-0.9775390625,-741.4634399414062,966.9512329101562,1067.56103515625
1137.0,1.3330078125,-1.959716796875,-2.28271484375,-467.9268493652344,350.7317199707031,841.8292846679688
1146.0,4.379638671875,0.609619140625,-4.54150390625,-391.6463623046875,527.6829223632812,-291.0975646972656
1156.0,4.590576171875,1.814453125,-1.647705078125,-1324.3902587890625,1499.6951904296875,-1882.743896484375
1166.0,6.436767578125,6.686279296875,4.095947265625,-655.1829223632812,752.3780517578125,-1874.6341552734375
1177.0,0.5390625,1.689208984375,2.301513671875,583.3536987304688,187.74391174316406,-1344.6341552734375
1187.0,-2.06591796875,-0.867431640625,-2.247802734375,440.2439270019531,249.8780517578125,-1263.3536376953125
1197.0,-3.013427734375,-2.483154296875,-2.07373046875,447.56097412109375,-211.7073211669922,-1152.1951904296875
1207.0,-2.42138671875,-3.433349609375,0.38623046875,826.8902587890625,-624.0244140625,-1010.6098022460938
1216.0,1.071044921875,-4.552001953125,6.755615234375,722.1951293945312,-806.7073364257812,-1238.1707763671875
1226.0,4.686279296875,-2.12646484375,5.002197265625,-405.6707458496094,-884.756103515625,-258.1097717285156
1237.0,1.014892578125,-1.660400390625,-0.544677734375,-815.6707763671875,-713.4146728515625,718.9024658203125
1247.0,0.36328125,-2.355712890625,-1.579345703125,-400.3049011230469,-160.6707305908203,68.04878234863281
1257.0,0.463623046875,2.103515625,-1.4169921875,224.2073211669922,196.03659057617188,35.60975646972656
1268.0,-0.41943359375,5.197265625,-1.81982421875,8.109756469726562,-4.146341323852539,-519.6951293945312
1278.0,-1.1904296875,1.798583984375,-1.715087890625,-595.9146728515625,-418.4146423339844,-1926.9512939453125
1288.0,-6.013427734375,3.83154296875,3.36328125,-1163.1097412109375,-716.5853881835938,-1972.56103515625
1297.0,-7.248291015625,-3.39794921875,4.3505859375,-752.3170776367188,289.57318115234375,-1357.743896484375
1307.0,-0.503662109375,-2.850341796875,-0.50927734375,-64.39024353027344,60.853660583496094,-30.30487823486328
1317.0,0.4697265625,1.372314453125,0.678466796875,213.47561645507812,-372.6219482421875,163.23170471191406
1328.0,0.926025390625,0.46875,-0.55224609375,-61.463417053222656,-279.81707763671875,-55.4878044128418
1338.0,1.90380859375,-0.078125,-0.8369140625,-257.3780517578125,-215.24391174316406,-123.2317123413086
1348.0,2.4873046875,-0.113037109375,0.037841796875,-280.30487060546875,-74.51219940185547,-185.6707305908203
1358.0,7.4072265625,-0.52880859375,0.49609375,-295.4878234863281,-45.60975646972656,89.63414764404297
1367.0,4.2216796875,-1.9326171875,-1.695068359375,-253.53659057617188,-430.18292236328125,222.9268341064453
1377.0,-1.138671875,-0.838623046875,-1.638427734375,-240.73171997070312,-375.3049011230469,232.31707763671875
1388.0,-2.096923828125,0.278564453125,-0.828369140625,-321.768310546875,-310.6097717285156,585.1219482421875
1398.0,-6.94921875,5.174560546875,0.515380859375,-343.5365905761719,-618.9024658203125,707.8658447265625
1408.0,-4.931396484375,0.379638671875,7.294921875,-933.9634399414062,-1072.743896484375,-423.4756164550781
1418.0,-0.875732421875,-5.8212890625,7.040771484375,-850.9756469726562,65.67073059082031,-190.48780822753906
1429.0,-2.287109375,-0.560546875,1.737060546875,-398.8414611816406,523.292724609375,149.8780517578125
1439.0,-1.965087890625,-0.3134765625,1.398681640625,-253.65853881835938,90.67073059082031,-434.756103515625
1448.0,0.092041015625,-0.4912109375,0.26171875,-374.6341552734375,-54.024391174316406,-329.32928466796875
1458.0,0.1318359375,0.1162109375,-0.328369140625,-466.2804870605469,67.80487823486328,-207.1341552734375
1468.0,2.02734375,1.4755859375,-2.01904296875,-393.2926940917969,252.19512939453125,-128.35366821289062
1478.0,7.984130859375,2.58203125,-7.083740234375,-1097.0732421875,652.9268188476562,-1156.4635009765625
1489.0,2.78759765625,5.904052734375,0.839599609375,-80.91463470458984,129.81707763671875,-1368.6585693359375
1499.0,0.6455078125,2.052734375,-2.123779296875,1103.231689453125,-297.743896484375,-99.20732116699219
1509.0,-0.353271484375,0.14111328125,-0.63330078125,258.9024353027344,94.45122528076172,194.81707763671875
1518.0,-1.408447265625,0.514404296875,1.33349609375,-38.658538818359375,37.0121955871582,-40.975608825683594
1528.0,-2.726806640625,-0.47998046875,2.58251953125,-611.6463623046875,-121.70732116699219,-789.51220703125
1539.0,-0.62451171875,-6.987060546875,3.348388671875,-1873.9635009765625,-504.0244140625,-1770.548828125
1549.0,6.9541015625,-6.349365234375,-0.123046875,-1564.3902587890625,-853.6585693359375,-1043.96337890625
1559.0,1.2021484375,-0.19921875,-0.944091796875,-1155.48779296875,-629.5731811523438,-144.2073211669922
1569.0,-0.4228515625,0.096435546875,-2.261474609375,-957.256103515625,-324.0243835449219,-514.5731811523438
1580.0,-1.162841796875,2.2421875,-2.555419921875,-777.1951293945312,-177.07318115234375,-505.6097717285156
1588.0,-1.81640625,1.92041015625,0.2294921875,,,
1590.0,,,,-1224.9390869140625,-410.1219482421875,-275.6707458496094
1599.0,0.29833984375,6.46533203125,6.91748046875,-1436.8902587890625,-641.1585693359375,137.31707763671875
1609.0,2.067626953125,0.296630859375,6.606201171875,-1406.7073974609375,507.9878234863281,389.6341552734375
1619.0,-0.7333984375,-2.773681640625,2.803955078125,-837.6829223632812,1553.1097412109375,922.9268798828125
1629.0,-4.84033203125,-0.19873046875,-0.471435546875,-69.20732116699219,906.4634399414062,143.0487823486328
1640.0,-0.825439453125,-0.6787109375,-1.50439453125,140.06097412109375,-282.9878234863281,-181.21951293945312
1650.0,2.5537109375,-0.86181640625,-3.695068359375,44.024391174316406,-131.21951293945312,40.79268264770508
1660.0,5.8447265625,-0.276123046875,-6.537109375,-1078.5975341796875,1017.9268798828125,-1010.0609741210938
1669.0,7.70458984375,6.179443359375,-2.941650390625,-1457.8658447265625,880.4268798828125,-1997.98779296875
1679.0,-0.03076171875,5.218017578125,0.77685546875,61.158538818359375,-470.4268493652344,-1773.4757080078125
1689.0,-2.531982421875,0.986572265625,-0.45654296875,31.219512939453125,151.28048706054688,-275.7926940917969
1700.0,0.837158203125,0.053955078125,-0.05517578125,-354.32928466796875,296.95123291015625,267.256103515625
1710.0,0.11181640625,0.014404296875,0.17626953125,-319.81707763671875,201.4634246826172,139.756103515625
1720.0,-1.327880859375,-2.3134765625,2.459716796875,-296.8902587890625,327.6219482421875,109.81707763671875
1730.0,-6.94189453125,-7.388916015625,6.490478515625,-635.7317504882812,765.243896484375,59.93902587890625
1741.0,-3.398681640625,-3.196533203125,-1.840087890625,-685.0609741210938,935.4268798828125,-713.1098022460938
1749.0,1.28271484375,-2.38818359375,-2.676513671875,176.89024353027344,664.51220703125,-675.792724609375
1760.0,2.709228515625,-2.706298828125,-0.02197265625,469.51220703125,-43.53658676147461,-94.0243911743164
1770.0,2.292724609375,2.424072265625,-0.398681640625,240.3048858642578,-271.4634094238281,348.3536682128906
1780.0,3.611328125,6.0380859375,-2.330078125,-225.0,-127.68292999267578,-399.1463623046875
1790.0,1.49462890625,6.411376953125,-2.93603515625,-1640.1829833984375,77.80487823486328,-1022.1341552734375
1801.0,-2.249755859375,3.78173828125,5.94482421875,-1937.01220703125,370.0,-1587.804931640625
1811.0,-2.427001953125,-1.07666015625,4.1474609375,-377.5,1543.6585693359375,-870.3048706054688
1820.0,-2.796630859375,-0.484130859375,-3.13916015625,-99.81707763671875,1335.06103515625,-417.8658752441406
1830.0,-0.591796875,-0.68896484375,-1.541015625,82.74390411376953,560.9146728515625,-653.4146728515625
1840.0,1.916015625,-2.180908203125,-1.148681640625,445.8536682128906,687.5609741210938,-719.2073364257812
1851.0,7.33203125,-6.354736328125,-1.237548828125,441.0365905761719,805.4878540039062,-616.9512329101562
1861.0,4.21728515625,-1.701904296875,1.530517578125,376.0975646972656,110.79268646240234,-721.7073364257812
1871.0,1.552490234375,0.802001953125,0.906494140625,858.9634399414062,-805.9146728515625,-326.0365905761719
1881.0,2.1689453125,-0.256103515625,0.10205078125,759.0244140625,-1250.243896484375,-137.01219177246094
1890.0,0.61962890625,0.376708984375,-0.231201171875,357.68292236328125,-1152.9268798828125,-162.98780822753906
1900.0,-4.9501953125,3.345458984375,-1.580322265625,-45.67073440551758,-605.9756469726562,29.63414764404297
1911.0,-6.284423828125,4.51025390625,1.13427734375,-454.20733642578125,-517.743896484375,82.07317352294922
1921.0,-0.878662109375,-3.239013671875,7.246826171875,-1399.1463623046875,-1091.6463623046875,-478.0487976074219
1931.0,-0.8564453125,-5.677734375,6.209228515625,-1121.768310546875,118.65853881835938,211.21951293945312
1941.0,-1.39111328125,-0.8310546875,0.190185546875,-453.9024353027344,441.768310546875,227.31707763671875
1952.0,-0.957275390625,-0.3525390625,-0.1669921875,-258.3536682128906,52.19512176513672,-220.4268341064453
1962.0,0.185791015625,-0.025634765625,-0.109619140625,-330.4878234863281,-4.2682929039001465,-208.9634246826172
1971.0,0.15283203125,0.171630859375,-0.27490234375,-356.95123291015625,171.03659057617188,-108.53659057617188
1981.0,4.64892578125,2.3056640625,-4.443115234375,-686.8292846679688,530.0609741210938,-332.68292236328125
1991.0,7.999755859375,2.12353515625,-5.7705078125,-1837.5,722.0731811523438,-1734.329345703125
2001.0,1.4052734375,2.534423828125,2.169189453125,-1484.5732421875,186.8292694091797,-1798.780517578125
2012.0,-3.30224609375,2.2333984375,4.6171875,417.56097412109375,589.6951293945312,-425.3049011230469
2022.0,-1.79150390625,0.667724609375,-2.68017578125,580.48779296875,381.2195129394531,541.5244140625
2032.0,-0.397216796875,-0.89990234375,-0.276611328125,182.8048858642578,-63.23170852661133,112.19512176513672
2041.0,-4.0263671875,-3.44140625,2.16064453125,14.085366249084473,-375.5487976074219,-34.39024353027344
2051.0,-0.92919921875,-7.999755859375,2.572021484375,-835.792724609375,-673.1707763671875,-1419.5732421875
2061.0,7.586669921875,-6.416748046875,-2.345947265625,-1997.98779296875,-844.8780517578125,-1406.4635009765625
2072.0,1.390380859375,0.033203125,-7.60107421875,-1701.829345703125,-598.1707153320312,-767.3170776367188
2082.0,1.353271484375,0.71826171875,-1.32861328125,-319.756103515625,646.9512329101562,-811.4634399414062
2092.0,0.535400390625,-0.131103515625,0.263427734375,-246.40245056152344,669.8170776367188,-678.2317504882812
2102.0,-0.690673828125,0.93701171875,0.0849609375,-512.01220703125,380.6097717285156,-671.4024658203125
2111.0,-4.384765625,6.7734375,6.08349609375,-621.8292846679688,424.69512939453125,-963.7195434570312
2122.0,-3.544189453125,3.073974609375,2.61767578125,-793.1707763671875,517.743896484375,-1613.9635009765625
2132.0,-3.37060546875,-6.13427734375,-0.418212890625,-491.3414611816406,-30.54878044128418,-1723.9024658203125
2142.0,-5.087890625,-2.84130859375,6.60498046875,387.68292236328125,-563.53662109375,-274.0853576660156
2152.0,-0.880859375,-0.46044921875,1.68798828125,-73.78048706054688,-17.439023971557617,372.743896484375
2163.0,1.89013671875,-0.83447265625,-2.615478515625,212.07318115234375,88.17073059082031,357.1341552734375
2173.0,3.435302734375,0.744140625,-3.887939453125,9.390244483947754,-254.02439880371094,-506.768310546875
2183.0,2.654296875,1.90087890625,-2.98779296875,-1204.0244140625,-711.8292846679688,-1873.780517578125
2192.0,2.294677734375,7.070068359375,-4.419189453125,-1378.3536376953125,-1364.1463623046875,-1997.98779296875
2202.0,-5.966552734375,5.011474609375,0.978759765625,-152.1341552734375,-696.3414916992188,-997.743896484375
2212.0,0.524169921875,1.829345703125,0.2998046875,-181.09756469726562,304.69512939453125,381.3414611816406
2223.0,0.25,0.867431640625,-0.505126953125,-309.8780517578125,-77.5,-43.17073440551758
2233.0,-0.565673828125,-1.339599609375,0.391845703125,-377.07318115234375,-115.42683410644531,-356.95123291015625
2243.0,-0.072021484375,-1.22265625,0.13720703125,-435.1219482421875,26.58536720275879,-381.8902587890625
2253.0,1.223876953125,-1.30224609375,0.6376953125,-339.08538818359375,30.365854263305664,-667.256103515625
2262.0,6.00048828125,-6.5625,4.481201171875,,,
2264.0,,,,-1048.048828125,-477.6219482421875,-720.7317504882812
2272.0,4.688720703125,-5.38671875,-2.037353515625,-1636.280517578125,-779.2073364257812,-194.3292694091797
2283.0,-0.087646484375,-1.7333984375,-3.79345703125,-716.3414916992188,-15.060976028442383,122.19512176513672
2293.0,0.470458984375,0.78125,-0.6728515625,-34.69512176513672,55.30487823486328,6.036585330963135
2303.0,-0.609130859375,3.111083984375,0.315673828125,-37.9878044128418,40.3658561706543,-218.1707305908203
2313.0,-4.260009765625,5.36328125,-0.08837890625,-715.9146728515625,66.15853881835938,-699.0853881835938
2324.0,-4.196044921875,4.159423828125,3.739501953125,-1496.768310546875,411.768310546875,-808.5975952148438
2334.0,-7.56494140625,-6.09130859375,4.7021484375,-1373.292724609375,1571.280517578125,-1597.743896484375
2343.0,-2.896484375,-6.087890625,-2.703369140625,-503.9024658203125,874.756103515625,-1035.4268798828125
2353.0,0.37060546875,-0.429931640625,1.309814453125,144.2073211669922,-416.0365905761719,-246.4634246826172
2363.0,-0.320068359375,-0.001708984375,1.1396484375,194.3292694091797,-362.3780517578125,-142.9268341064453
2373.0,0.04833984375,0.06591796875,-0.070556640625,-1.585365891456604,-271.0975646972656,-74.8780517578125
2384.0,2.1513671875,1.28466796875,0.749755859375,-86.89024353027344,-345.4268493652344,124.0243911743164
2394.0,7.999755859375,4.32421875,-1.142333984375,-22.5,-627.1341552734375,497.8658752441406
2404.0,4.31298828125,-0.10888671875,-5.4365234375,-599.51220703125,-1038.4755859375,-187.9268341064453
2413.0,-0.9248046875,1.1220703125,-3.86083984375,-609.2073364257812,-282.68292236328125,29.08536720275879
2423.0,0.43603515625,1.074951171875,-0.707275390625,269.93902587890625,217.3780517578125,619.0853881835938
2434.0,-2.262939453125,-0.293212890625,0.9853515625,231.21951293945312,18.536584854125977,333.7195129394531
2444.0,-5.535888671875,0.2529296875,2.144775390625,-143.59756469726562,-41.09756088256836,166.34146118164062
2454.0,-6.53662109375,-0.40576171875,2.4267578125,-837.1951293945312,-262.6219482421875,-488.1097717285156
2464.0,-3.582763671875,-6.907958984375,3.998046875,-1284.6341552734375,-842.5,-1510.1219482421875
2475.0,2.49169921875,-7.2177734375,1.94091796875,-761.8902587890625,-407.31707763671875,-778.5975952148438
2485.0,-0.1396484375,-2.36376953125,-1.001220703125,-271.3414611816406,161.76829528808594,-35.3658561706543
2494.0,-0.896240234375,-0.654296875,-0.08984375,-11.40243911743164,47.560977935791016,-83.3536605834961
2504.0,0.442138671875,0.472412109375,-0.28271484375,-65.91463470458984,-32.74390411376953,-139.02439880371094
2514.0,0.556640625,1.40771484375,-1.157958984375,-64.81707763671875,-95.7317123413086,-140.7926788330078
2524.0,1.87646484375,3.98388671875,-3.123291015625,122.07317352294922,-148.71951293945312,-218.23171997070312
2535.0,2.8408203125,5.849365234375,-5.634765625,161.40243530273438,-123.4756088256836,-301.0975646972656
2545.0,0.525146484375,2.9755859375,-2.671875,68.59756469726562,45.97561264038086,-78.59756469726562
2555.0,0.904296875,1.975341796875,-0.62451171875,238.29269409179688,219.93902587890625,15.97560977935791
2564.0,0.080810546875,0.499755859375,-0.3291015625,453.7195129394531,314.08538818359375,80.54878234863281
2574.0,-1.5009765625,-2.43310546875,1.6376953125,446.3414611816406,355.7317199707031,103.78048706054688
2584.0,-2.752197265625,-4.536865234375,3.44921875,273.8414611816406,443.0487976074219,232.43902587890625
2595.0,-2.574951171875,-4.497802734375,2.761962890625,131.9512176513672,472.6219482421875,356.2195129394531
2605.0,-3.932861328125,-6.625732421875,4.654541015625,-15.243903160095215,459.57318115234375,173.59756469726562
2615.0,-0.783447265625,-4.301025390625,3.255859375,-171.7073211669922,-111.58536529541016,-155.3048858642578
2625.0,0.134765625,-2.8173828125,1.354736328125,-279.81707763671875,-222.5,-100.8536605834961
2634.0,-0.461181640625,-2.150390625,0.67431640625,,,
2636.0,,,,-179.0853729248047,-97.3780517578125,-226.64634704589844
