timestamp,x_acc,y_acc,z_acc,x_gyro,y_gyro,z_gyro,squared norm,zero velocity,px,py,pz,vx,vy,vz,q0,q1,q2,q3,psi,theta,phi
825.0,1.0120286254005004,-0.14984686164857217,-0.08415753720693489,-34.485405412271625,5.424013403866596,-2.6039703861418833,1225.4437696259613,False,-0.4197981512817225,-0.07376640671128518,-1.9516422565645086,-0.8359830446592532,0.4129716100272602,-4.152953897985942,0.5980737464809186,0.14651081724123205,-0.6925449371787683,0.3757976638959323,-1.9255562588341864,-0.8013112701971685,-1.573912064473864
833.0,1.0019575112244512,-0.17082928269906142,-0.08304313904989237,-46.12518503358256,-2.1460104690506228,2.046308845747972,2136.32543520769,False,-0.4265083211325235,-0.07040311627685907,-1.9848660443147894,-0.8415594180615513,0.42785099859497716,-4.152993039589267,0.5984029898307576,0.1446056632820511,-0.693869534980547,0.373561417084591,-1.9283453827745058,-0.8072510097383583,-1.577638822130973
844.0,0.9959410897946925,-0.1876478123781334,-0.08032022063464375,-65.0279999328033,-0.3090752738490039,0.2491837745076637,4228.7983953390485,False,-0.43580194704222436,-0.0655937723957165,-2.0305490635113403,-0.8481907473614101,0.44657516159338445,-4.1530104506906795,0.599294514834143,0.14097137167150123,-0.6962228563180292,0.36911636539054954,-1.9328964201655632,-0.8189299450750711,-1.5842642942889418
854.0,0.9973906520515605,-0.11710042489682493,-0.08237531839167489,-86.74630755407944,2.1711120857149453,-1.4484864647363853,7531.733714994201,False,-0.4443360197390086,-0.061019521080017645,-2.0720903199286136,-0.8586237913743754,0.4682751027624401,-4.155240832936558,0.600566891863923,0.13657423929842508,-0.6988700617837913,0.36365852430444057,-1.937847370570101,-0.8332245015691553,-1.5918297344905454
864.0,1.01005952046321,-0.018203105449565615,-0.07620980177563472,-73.97291517645044,10.361543349462604,-6.468864829408167,5621.199972466279,False,-0.45300855146524366,-0.05619604097788563,-2.1136645270779524,-0.8758825560407343,0.4964209161720159,-4.15960059682422,0.6023447512399722,0.1329340881441801,-0.7005747181819214,0.3587539450755249,-1.9395949042980305,-0.8459385861059865,-1.5963678537850228
874.0,1.0115022432495997,-0.02279189768327347,-0.056704589042866085,-31.81128653473687,2.609378319085824,-1.110452120306726,1019.9999101187401,False,-0.4618582290171807,-0.051099289913560116,-2.155280677997419,-0.8940529555642194,0.5229292986787915,-4.163629587884918,0.6029828351427003,0.1314185429148448,-0.70140233972445,0.3566169162146932,-1.940753822663863,-0.8512958173369268,-1.5988301912562846
885.0,0.9963878470468012,-0.02709876516201245,-0.033348912079106105,1.5686742670528315,-7.132910484173735,5.045772351779193,78.79896955732865,False,-0.47180895419476215,-0.04520015971641577,-2.201112603877144,-0.9151698036126282,0.549639826019069,-4.169447844136553,0.6024116769446721,0.1316174127713712,-0.701794632263284,0.35673704918682103,-1.9424867281412062,-0.8505343315286921,-1.600634360551287
895.0,0.998550659708847,0.0006355518837735559,-0.004745086668744212,1.8014664630271868,4.91417843859153,-3.551492182009254,40.00752786260242,False,-0.4810764243716987,-0.03958197464104636,-2.2428375131294787,-0.9383242300288388,0.573997186920303,-4.1755340054083065,0.6029027035818525,0.13195762433223987,-0.7014002212737703,0.3565574918458318,-1.9402819569651495,-0.8505620352795392,-1.5992284237782404
904.0,1.0088342757632345,0.03587245818676631,0.032491886732751954,-0.7128742369935241,5.324530711988439,-3.6634187962781875,42.27945425760154,False,-0.48963528133773015,-0.03431624850000529,-2.280443019637333,-0.9636439867872973,0.5961641798000569,-4.1812452196396075,0.6034037381922102,0.13213575861445132,-0.7010837167371173,0.35626632195187896,-1.9383447096644415,-0.8509727216230865,-1.598037340705019
914.0,0.9999200804882273,0.004018668708727734,-0.012629962140515635,0.2240310664495926,-5.911955006656344,4.018635914199128,51.15083653035461,False,-0.4993844597358701,-0.028229122430487058,-2.322285387659699,-0.9861916937254748,0.6212610352985546,-4.1872283854246435,0.603012660059294,0.13226782032180986,-0.7013980954943463,0.3562606730365225,-1.9395903592548853,-0.85057567627705,-1.5994684588755694
924.0,0.9986657384494764,-0.004623930832037602,-0.018570838457342406,0.12948619028826075,0.3079742055407737,-0.11971792965961178,0.12594716743582215,False,-0.5093546002183145,-0.021892541958752447,-2.3641867001174957,-1.0078364037745131,0.6460550602154712,-4.193034106701808,0.6031275627013084,0.1324503368090823,-0.7013435819114184,0.35610564654439464,-1.9389871119109212,-0.8505854518200068,-1.5993833720467685
935.0,1.0078448295183218,0.022167912339354518,0.026909740268768273,-0.10516681436766762,4.1468890443815445,-2.7313365176425966,24.66794797786391,False,-0.5206028974885154,-0.01464129519529251,-2.4103458812132255,-1.0373085555694337,0.6723534429595028,-4.1995442747996785,0.603640556256321,0.13271540043719,-0.7010072912279098,0.3557997737136211,-1.9368840207466538,-0.8508978127393114,-1.5981757076267493
945.0,1.0854808385138222,0.4377279067254216,0.1835292346013971,-25.19934714244736,-12.90253943660961,12.296644855570051,952.6900950228535,False,-0.5313014997593853,-0.00769467256292408,-2.4524052647787893,-1.1024119007619901,0.7169710839972588,-4.212332439062472,0.6029968053967432,0.13137404933403213,-0.7024759142288993,0.3544901998238787,-1.9420246735542162,-0.8541910758252685,-1.6034790091481639
955.0,0.8488761531838024,0.8290361790403784,-0.18477385621891784,-300.37848246508133,-25.876296830958125,53.25298140826398,93732.69549457794,False,-0.5426053893180642,-7.390505428509815e-05,-2.494763716319019,-1.1583660125050173,0.8071824153225903,-4.259357868864613,0.6031762493134631,0.1135096682088763,-0.7134776418502922,0.33799944092705264,-1.9792746424455638,-0.9010402688761339,-1.6415220771464045
965.0,1.0401862226973588,0.1662969893135422,-0.37589757272444313,-636.9938399396333,26.407404969824086,-23.515462420585024,407011.4801311334,False,-0.5542167855330525,0.008298321076307987,-2.5373895880829345,-1.163913229656543,0.8672628101445765,-4.265816482129532,0.6108947869058493,0.08073341413993369,-0.729615878869729,0.2965642333015224,-2.035285697321335,-1.00386281130996,-1.716012890141365
974.0,1.0528872782094898,0.5306670691504423,-0.6276775750423308,-609.4123023997126,12.2367243266022,-10.134834153271413,371635.80660167837,False,-0.5646835113387845,0.016509497006511848,-2.575837368311355,-1.162025838777535,0.9574429476588524,-4.278134676772377,0.6149769815608614,0.05195072790939977,-0.7424347434141674,0.26056685474464075,-2.1105381778229564,-1.0888344866059299,-1.8055510650719144
984.0,0.9894198939733542,0.6163622023574377,-0.44024914961227213,-367.82443101387184,-33.86362200270847,35.42270281631638,137696.32482063395,False,-0.5763482436682398,0.026559011430374844,-2.618727279905369,-1.1709206270111032,1.0524599406457098,-4.299847646295969,0.6133568362705203,0.03100109658528857,-0.7524866686226226,0.23789942613624565,-2.1986062203749634,-1.1392867090933632,-1.8979315812526856
995.0,0.9928048734178034,0.404277039484437,-0.25740075826265724,-188.76949520968589,-2.01430842665134,4.961356541473982,35662.59481888893,False,-0.589315577058388,0.03855336154068463,-2.666122751657029,-1.1867763523297146,1.1283309913192503,-4.317510857551222,0.6136444807726544,0.019933784951551077,-0.756863864322389,0.2240539808120912,-2.2494485308743273,-1.1679737884262396,-1.9537470425800616
1005.0,1.0219203486699862,0.12554493622912166,-0.29304544249804554,-82.61825809723264,8.463122618722963,-3.7134231268160764,6911.19052679926,False,-0.6011932506599799,0.05006699441824394,-2.709316598067177,-1.188758366038952,1.1743955838251656,-4.3212584239299705,0.6144248832984548,0.015783043369777077,-0.7580533091178071,0.21814705787887761,-2.267821443385623,-1.1801091452253032,-1.9750424393013566
1015.0,1.0022591510900078,-0.04421473411603507,-0.1525299351260021,16.664377611718475,6.920845651665696,-4.902703785554682,349.6360901290161,False,-0.6131255045103455,0.061937553906779144,-2.7525403886662434,-1.1976924020945585,1.1997163146033596,-4.323499696201936,0.6150013047333388,0.017000887605882156,-0.757359028245434,0.21884164898856712,-2.259897238080343,-1.1787066667082708,-1.9678398201580576
1025.0,0.9662539392892028,0.09482794103712575,0.017657168149289207,70.76844442745708,12.383183025324652,-9.366818290835715,5249.253233414305,False,-0.6252393055470412,0.07408906731779862,-2.795836577521292,-1.225067803350056,1.2305863651839795,-4.335738073986293,0.6160188988210276,0.02138526222178566,-0.7552544558302642,0.22283198559355372,-2.2348244531780077,-1.1705663065473595,-1.9431013485905828
1036.0,1.1276124985783638,-0.15497112763523302,-0.2661275453295576,73.21645050475149,4.206674357845209,-5.277907075152314,5406.20103676162,False,-0.6387020681044563,0.08776219890559628,-2.84344316909634,-1.2227072082977917,1.255437560100468,-4.32000584921729,0.6162683941291482,0.026108761881666463,-0.7534518890250224,0.22768805387000962,-2.212455219284191,-1.1599117538910897,-1.9202165515024572
1046.0,1.763142583878634,-0.7177784722734913,-0.4940734196955938,166.98324633913964,128.28505834821195,-135.83085273813987,62790.48130893217,False,-0.6508010619552259,0.10030110955462328,-2.8861777167992404,-1.1970915633016928,1.2523445685625167,-4.2269036910986095,0.6267982099799052,0.041415628154534874,-0.7428062861798551,0.2316194528148345,-2.1105606149247707,-1.148119023723659,-1.8345758193761423
1055.0,1.199963461928602,-0.5154929200367583,-0.18640452571265068,138.62963728388053,228.17006215774884,-414.1523049024668,242801.8852545571,False,-0.661535782478874,0.11152850327524573,-2.9240963060877783,-1.188401887339896,1.242631815913964,-4.199449483966649,0.6466692912036249,0.06814192743981293,-0.7271833009288686,0.21995443252906524,-1.9533674040027251,-1.1445351075656278,-1.733257779926926
1065.0,0.9713015673514928,-0.33870415848689733,-0.24209325220186223,66.14651350886854,228.7517998623292,-628.9947200831205,452337.1050820771,False,-0.6733214917184882,0.12394307254695273,-2.9660725004612907,-1.168739962748996,1.2402820396950223,-4.195789390372331,0.671627797476944,0.1071598071870979,-0.7081192409608104,0.18973670694143183,-1.7528705915515228,-1.1445420073780808,-1.6333145951709482
1075.0,1.0270490204157614,-0.11793000217665506,-0.20885424664717547,26.384670216432767,272.5153450461942,-697.6458839908955,561670.5435575142,False,-0.6849298077449777,0.13638775341779594,-3.008011369371418,-1.1529232438044985,1.2486541357349674,-4.191984391267046,0.698220404894732,0.1470078198836456,-0.6837868677351941,0.1526842709468995,-1.5267796631346044,-1.143226960193641,-1.5185649174468032
1085.0,1.0690911527381908,0.10382237201462031,-0.22482373016057375,-33.38474398637658,386.22559854334224,-723.8386373756224,674227.1270589967,False,-0.6963702202082953,0.14897269192436194,-3.049900016732324,-1.1351592465556368,1.2683335652681544,-4.18574508137315,0.7294077637920487,0.18263705461410232,-0.6498041323500636,0.11118727437323479,-1.2544663229796784,-1.136890334066759,-1.3579833615362682
1096.0,1.1039057008720927,0.28963654248627296,-0.31228074905317693,-7.379313155893044,453.26361976745187,-783.7807169075693,819814.5754634892,False,-0.7086718052756326,0.16310746497842432,-3.09588453713342,-1.1014925800910396,1.3016251688605214,-4.175076810190514,0.7631827630029039,0.22551924781231314,-0.6022187133039754,0.06344888074604937,-0.9444263079590508,-1.0986363722030066,-1.1807166484007119
1106.0,1.1909607834578235,0.6132981283595388,-0.05614896669706157,95.68237241647455,444.456078666478,-850.5915759208647,930202.3512823675,False,-0.7196172996047853,0.1763010048361844,-3.137496320372594,-1.0876062858067086,1.3370828002818216,-4.147279837079523,0.7865300082979932,0.27337681086809035,-0.5533712373003518,0.02039458396312566,-0.7133146156257569,-1.0339686240922108,-1.0865344076901542
1116.0,1.3629800979574564,1.2454427455106396,0.3232394083796136,194.85522717829042,370.87832574585826,-835.6434695678557,873819.3002981578,False,-0.730575493738116,0.18993831996015403,-3.1785835415852026,-1.1040325425191542,1.3903802255845443,-4.070164405395859,0.7986041700808831,0.325594014146203,-0.5058328574068219,-0.018789301456826935,-0.550679756152112,-0.9616833232425204,-1.0669191033487078
1125.0,1.1272399709921903,1.100325580799519,0.5566529572294214,263.5871254491162,204.18321889921145,-693.3454734375222,591896.9051188731,False,-0.740605694945085,0.2025241389464639,-3.2149592243418934,-1.1249010589103667,1.4064684376806382,-4.013320651560664,0.797512744610403,0.3693556681572561,-0.4747441747990829,-0.046559435976257,-0.46948142324099984,-0.9134607739518008,-1.101400603299535
1135.0,0.8795482128109365,0.827798116186102,0.5663941696337269,158.2971228451392,196.58800936831756,-614.8556388375594,441752.2811387901,False,-0.7519517934047225,0.21654758684512826,-3.2549371432477945,-1.1443186322658634,1.3982211411162329,-3.982263129466168,0.7967836176051406,0.40589583932837436,-0.4410853446608542,-0.07634234118361248,-0.37577924090610915,-0.8708445156124108,-1.1187470177914411
1145.0,1.0087886382544127,1.1416816402701992,0.5166249462385426,45.95952046351931,257.27287435290026,-635.3919456186745,472024.53395612445,False,-0.763424685863585,0.23051453010072306,-3.2944619026435724,-1.1502598591062954,1.3951675092291516,-3.9226887497160665,0.7994096647828167,0.4344520065280667,-0.4002760121625536,-0.10942922810110936,-0.2577733817134639,-0.825744140951432,-1.1090511312902427
1156.0,1.1378985729750755,1.182495605508083,0.5980947941118527,17.927822688034098,287.14270343845664,-707.1662486289645,582856.4421642415,False,-0.7760170061627863,0.24571293053547907,-3.3371808023627314,-1.1392529214222462,1.3681780225610967,-3.844383926574811,0.8001736311279996,0.46464666689519996,-0.34809305457556067,-0.15052195968319357,-0.11542941960711033,-0.771133887146453,-1.0990826326831726
1166.0,1.2418437993205775,0.9097267919159413,0.3707745104922452,-8.844382955043159,308.5963540596342,-763.2824652949703,677910.054675522,False,-0.7871392347328591,0.2591680927076908,-3.3754231858994674,-1.085192800645505,1.3228544183634507,-3.8040927787861136,0.797875181596365,0.48985133698023053,-0.2949942264353757,-0.1908383311105053,0.020609652220499985,-0.7177639732582166,-1.0934885248736523
1176.0,1.224064556573959,0.6827207736347878,0.21041291395479012,-15.419165686457973,324.93339932450533,-752.0766307941036,671438.7232536554,False,-0.7976016657429058,0.27212099139325524,-3.4134490559177193,-1.0072934120706567,1.2677253265530282,-3.8010812172182344,0.7924350657465569,0.5120688384164963,-0.23979231811348176,-0.22876148161741083,0.1487978829478356,-0.6615276086281047,-1.0962163421882452
1186.0,0.8619247789452908,0.7705241924050356,0.3364621755820636,-32.65113584268852,360.49028212081276,-683.1285767519918,597683.9925505628,False,-0.8074018703502679,0.2845654930178997,-3.4514810493180845,-0.9527475150818582,1.2211750027187558,-3.805317455559658,0.7861420461249413,0.5299272277346927,-0.18367716558297276,-0.25965460801479934,0.26161324656903456,-0.5992081794381359,-1.1050103944432104
1195.0,0.6048566691993554,1.0100072842556078,0.3608314633689612,-69.76523193470643,370.5835892505954,-610.1079469457331,514431.091135095,False,-0.8157800531464192,0.2954271999211653,-3.485697152173265,-0.9090708832947397,1.1925376425859375,-3.7982609571223014,0.7807908775474312,0.5410527342964688,-0.13405935177464834,-0.28223329791289375,0.3520918656378096,-0.5407169957456326,-1.1134427058368117
1197.0,0.5968473268011292,1.0490156670654107,0.2578081478098666,-78.01280884404378,372.8265463905472,-593.8811403221201,497780.4408675419,False,-0.8175852896680558,0.29780677724145926,-3.493293557174676,-0.8961656408438503,1.1870396791114963,-3.798144042544555,0.7794183161937718,0.5431731451844917,-0.1229945645326441,-0.2869535847963538,0.3715602892525281,-0.5275979686096917,-1.1158390989716875
1205.0,0.5648099572082237,1.2050491983046214,-0.15428511442651174,-90.84646522533626,308.4456130652902,-526.7722820987894,380880.8136507276,False,-0.8244688204268724,0.30733045555051675,-3.5236852885828767,-0.8247170489644791,1.19387989815048,-3.7997888094368695,0.7742091870024788,0.5485471759285072,-0.08464244807840468,-0.3041903787517198,0.4412698155244683,-0.48339456174602796,-1.1223822100193372
1216.0,0.36014063243888317,0.9929817090419115,-0.9014426311064547,6.930964319219385,216.07671230240717,-442.8384661290577,242843.0909493481,False,-0.8328980520927157,0.3208950905400656,-3.565794243294451,-0.7078705265508712,1.2724173724611083,-3.856384774553633,0.7615311846155166,0.5589360575320496,-0.04593942034644415,-0.32488506907343384,0.5144048335284926,-0.4479831253236266,-1.1466168732492676
1226.0,-0.1052048243079022,0.4797988408666149,-0.3411083704964367,122.18988989625151,250.90522485131748,-386.9550271890168,227617.99411740096,False,-0.8398404131987005,0.33382350228876206,-3.604688156213951,-0.6806016996615778,1.3132649805180097,-3.922397803546807,0.7446515335349012,0.5757272612132137,-0.014011336829009713,-0.3373957568498984,0.5622161487711708,-0.4217557690004791,-1.1928416653535736
1236.0,-0.5815168836884358,0.46848059566379807,0.6789125866131365,75.8096795520994,404.3106703709767,-442.0296188020643,364604.4095879189,False,-0.8468911732961093,0.3468468383162812,-3.6439864534702693,-0.7295503208374462,1.2914022236999347,-3.93726164535707,0.7274295102860862,0.5920033879384631,0.03244417338340866,-0.345435481454633,0.6190775157705246,-0.37019395247527986,-1.246610273847671
1247.0,-0.5508705632977269,0.6441328202445658,0.701480275279018,-56.08212807415606,478.4319738762056,-549.9758288540013,534515.771040054,False,-0.8551082736437117,0.36085919658420246,-3.6872963563366166,-0.7644679220840107,1.2562992814936074,-3.9372661468214893,0.7093192120775184,0.6004686397159716,0.09886254509147552,-0.3557103671154594,0.7085253637664538,-0.29102642041001214,-1.296665168838019
1257.0,-0.278658194060593,0.563560066067146,-0.07666585536284966,-158.6126746587472,388.12155771195455,-541.0536303615047,468535.35505051946,False,-0.8626692746401006,0.37351674835610166,-3.726875679702422,-0.7477322805801817,1.2752110751932912,-3.978598526581821,0.6961556306096435,0.5972000738060381,0.1557854403474281,-0.36667466014480743,0.7955737640519005,-0.22289553064315673,-1.324094203512537
1267.0,-0.35078463799023757,0.280922861264054,-0.5000680898020439,-191.29727024279802,273.1202296213681,-453.10170456412595,316490.46010969137,False,-0.8701138326472974,0.3865591117408233,-3.7669990791929204,-0.7411793230290151,1.3332615983803033,-4.0460813696790305,0.6867357797915296,0.5878895226881009,0.20198081401639809,-0.37680715045889207,0.871962174377541,-0.16639380721994088,-1.3383477249010773
1276.0,-0.5320173517176895,0.10747481219894964,-0.4062295139748676,-220.8152011817564,216.02603934938134,-372.27073836529894,234012.10539296488,False,-0.8768595786603414,0.39877360665300987,-3.8036675176790253,-0.7578753451456677,1.3810706027875965,-4.102460513462529,0.6816982040809916,0.5762726369623982,0.23743054189648052,-0.3831763878632116,0.9300729061662475,-0.11819116649493756,-1.3442223757365186
1286.0,-0.8130354183264342,0.173689635371353,-0.1405731905951193,-270.4301317918982,150.11651612486924,-299.11977461520235,185140.064160301,False,-0.8845991073475499,0.41275383500897544,-3.8448413568166364,-0.7900303917057451,1.4149750676996782,-4.132307312729298,0.6814765419731236,0.558674429490937,0.27054019653781003,-0.3876604269597463,0.983387691888993,-0.06446297697715637,-1.3388633309699047
1296.0,-0.9563009095911261,0.13443631443245627,-0.19847352191990186,-320.209802532254,0.7669432376614793,-249.1794524885811,164625.30538218393,False,-0.8926977870252439,0.42710913687937335,-3.886264745644495,-0.8297055463355852,1.4560853070212652,-4.152370454298181,0.6879698579935168,0.5335046413641619,0.2936816095951699,-0.3947421744897139,1.0286976155137495,-0.01710620823219326,-1.309549152059515
1307.0,-0.9234311586125724,0.0041348494196310785,-0.5003958319463758,-292.0039380135241,-209.38495154407852,-229.73102303539264,181884.70069341024,False,-0.902100089947236,0.44353916599967197,-3.932157481994861,-0.8798040743018622,1.5311927089035111,-4.19176342379159,0.6991580678734864,0.499583741472838,0.3028650509256286,-0.4121490535124766,1.0737351079684971,0.011695421887081368,-1.2478105076154744
1317.0,-0.8989614078400566,-0.017721323162872338,-0.5704623316355254,-217.2909208693071,-447.76478422886555,-195.60895055758658,285971.50782599434,False,-0.9111192857844975,0.4592357053097085,-3.9742900031021966,-0.9240350966366235,1.6081151565424228,-4.234740803708765,0.7123479571860009,0.46473731533012674,0.29193733885588463,-0.43743823085599415,1.1075437467213447,0.00933433140812226,-1.1618955606011674
1327.0,-1.098806702808917,-0.11006324804214711,-0.5488859507825945,-120.33414922933221,-684.8599135643803,-115.17043068994042,496777.6367834641,False,-0.9206512725686626,0.47574352077292953,-4.016813606071577,-0.9823622633635085,1.6934479286122202,-4.269979781517693,0.7286226182314962,0.42750747051427285,0.2585352722914763,-0.4685146271325366,1.1291498144564003,-0.02383997043826567,-1.046116302260167
1337.0,-1.8347126865357355,-0.44997805699808296,-0.5437659588522933,-9.310330625719075,-773.9952736668715,-43.63006227718867,601058.9482493269,False,-0.931052562082861,0.4932811243571036,-4.059521968396793,-1.0978956332484862,1.8140727887715382,-4.271692678338462,0.7426983973333873,0.393423811582625,0.2113110266388191,-0.4989633704983417,1.1438957320549852,-0.07880897365542269,-0.9235370128805787
1346.0,-1.7489111188323456,-0.5550541692207519,0.5626728497391017,-81.45532164667725,-458.89115347700886,43.77029696480764,219131.8990604108,False,-0.9414381477123301,0.5097870065887009,-4.0978215915008445,-1.2100122834204723,1.8539010467209565,-4.239334686068866,0.7539153965861254,0.37102498640539494,0.18665621999189957,-0.5090299497982388,1.143931127860067,-0.0964290365514929,-0.8525610050858036
1356.0,-1.1051319026287525,-0.39067764990129733,1.112652299401645,-197.11509588476923,-143.02833236402242,143.9901025165788,80044.6145072299,False,-0.9539878190383503,0.5282183997748083,-4.14006144135008,-1.2999219772939594,1.8323775920843484,-4.208635280005555,0.768767846543574,0.3536014503521772,0.1816042631527729,-0.5009809417875407,1.122646621068839,-0.07514283363898679,-0.814946439126685
1367.0,-0.8333343612524676,-0.2827804343079531,0.7462366431620308,-206.63563889439814,-23.779224934917295,240.3785921074869,101045.60634337906,False,-0.9686847434020422,0.5483290031022233,-4.1863943851114005,-1.3722460850198235,1.8240957438123633,-4.215536309573571,0.7873460723239138,0.3408549445576676,0.1819712971913129,-0.48040661544696345,1.0785709389417877,-0.040960621114444,-0.7925978923316367
1377.0,-1.063210854353027,-0.28516633834736477,0.4502642693007307,-211.88511288068014,70.44849696966477,275.31603684577834,125657.21193020942,False,-0.9827856660082543,0.5666998172433926,-4.228615733257036,-1.4479384422422807,1.8500670848763396,-4.228733323707897,0.8035665715390223,0.33327688733342387,0.18790383934156485,-0.4559598980558103,1.031436972447645,-0.0019353044364527428,-0.7852116532081783
1387.0,-1.3674459647902932,-0.28081893391467433,0.3483868912378172,-196.82190904937653,127.14859100389855,225.5979725794798,105800.07330808944,False,-0.9977280467079138,0.5854373045196045,-4.270916483777391,-1.5405377007564696,1.8974303713861964,-4.23141678409946,0.8156975742836076,0.32799311872253994,0.19852721406023763,-0.4331800164550309,0.9928379196636169,0.039726653401513115,-0.7861536014134748
1397.0,-1.212732471636322,-0.2694114735734313,0.303225188878849,-167.41375653963524,94.59699769030614,155.73529329961042,61229.43942984773,False,-1.0135628303602968,0.6045952248680131,-4.313302439621747,-1.6264190330776087,1.9341536992799364,-4.245774389069602,0.8243901939114767,0.32214936406424927,0.20759982240516117,-0.4165368040797156,0.9662931061198717,0.07397984631330516,-0.7838774604780863
1408.0,-1.099968921594678,-0.319002571245938,0.33366049646410867,-139.33881901297258,54.15179465633148,111.89529388200181,34868.28014137097,False,-1.0319641828307198,0.6260081815569062,-4.360128764737717,-1.719281421068158,1.9591111525738552,-4.268102909883705,0.8317925237527828,0.3152394738813571,0.21458124240207072,-0.4033610813466829,0.9451717080651328,0.10284467885096506,-0.7771358452679222
1418.0,-1.167251767596527,-0.39223921768122777,0.3181393015256898,-113.36489615075985,46.16936230470152,113.68731048178715,27908.01425947763,False,-1.0496296170460084,0.6457056236998543,-4.402907243455795,-1.8138054209881518,1.9803772749804722,-4.287592832816108,0.837819698807719,0.310521213023794,0.21929999086344973,-0.391844666365724,0.9255684061706806,0.12443643158975203,-0.7720122965887165
1427.0,-1.1677814603051415,-0.3562674584452163,0.25660166739290935,-85.7492347500546,47.46386751830153,152.27344934829523,32792.95335644268,False,-1.066330289937531,0.6636291144906113,-4.441586324308264,-1.8974552165457788,2.0026206804269697,-4.307758462384769,0.8435734841424443,0.30878135925556655,0.22176119978575884,-0.37928856995385846,0.9020247677554512,0.14036976825877406,-0.7698512151495635
1437.0,-1.1805666024313244,-0.23209760425782053,0.21813240106344509,-53.49530349846294,36.66508916883788,208.45270968332437,47658.60843447181,False,-1.0857338172312216,0.6838134545838794,-4.484766205466321,-1.9832502397144365,2.034247338359324,-4.328217766144264,0.8508906276875705,0.30991469143304373,0.22110163057600887,-0.36201117759544876,0.8663167570476719,0.1524715246356219,-0.769197527210493
1447.0,-1.3002128621067437,-0.08263163968938621,0.23776574598686148,-18.760400634597694,18.975895478496867,257.74717127544125,67145.64154167309,False,-1.1059873741495798,0.7043591233460009,-4.528087884913955,-2.067461147654402,2.0748864134145855,-4.33611812722237,0.8587896672428905,0.3139647243221543,0.2165786987612065,-0.3420528125320145,0.8221462582725353,0.15786089742664627,-0.7699191252955122
1457.0,-1.4161658369560313,0.06150524110646718,0.28175016402537645,15.21311087862098,2.2268808015900987,275.70542657311205,76249.8799825714,False,-1.1270853508771719,0.7253437775864728,-4.571422184529794,-2.1521341969700543,2.1220444368758096,-4.330741796210482,0.8661439464634014,0.32028668627541756,0.20915358008018942,-0.3216611299786728,0.7750962275943385,0.156909737895677,-0.7725398319534857
1468.0,-1.4225801391749473,0.1861134996525196,0.337795296435186,47.577250980636926,-15.651040688863382,253.76019018088027,66902.7840061555,False,-1.1512468761475538,0.7489703319936307,-4.618985742790399,-2.2408703986454386,2.173692731018987,-4.317177889740057,0.8723692073538257,0.32877708815831747,0.19906929209639046,-0.3020745095290853,0.7279440234374688,0.14924693958204202,-0.7777780591684916
1478.0,-1.4082821513299397,0.3109042970877602,0.41370140211510487,66.09537330610915,-34.67217421201793,220.6300387989813,54248.37205750244,False,-1.174035022265494,0.7709317911975236,-4.662058789689333,-2.316758820492482,2.2185991131400558,-4.297431488203604,0.8765598408012041,0.3366950804857884,0.18874170979361846,-0.2874992787041696,0.6907954759351546,0.13772258364755727,-0.7830902344536212
1488.0,-1.4063394354710328,0.44093478548209,0.4769796741114344,53.140910327477826,-44.23210247962105,190.91397193900264,41228.57992172702,False,-1.1975606259579383,0.7933457881477289,-4.70489337576299,-2.388361910085414,2.2642002767496296,-4.269485721302841,0.8802346750968031,0.3428002304992957,0.17878114423122474,-0.27515853829061754,0.6584150772198735,0.12642642750620023,-0.7859862247587268
1497.0,-1.344692712730121,0.5208812009601204,0.46950654026834726,27.87299050699643,-37.5808741227587,150.57662022560106,24862.544258198635,False,-1.2193259499997582,0.8139129494533311,-4.743211812744436,-2.4483767595271564,2.306280012446399,-4.24572249280516,0.88308075365911,0.34607355997922773,0.17181810414989615,-0.26623300450263016,0.6352309455922515,0.11947011339084249,-0.7863139173993938
1507.0,-1.273690602023824,0.5476482707328338,0.429771753564512,17.227729670372312,-29.74287434087333,116.36166247012794,14721.469736464389,False,-1.2441256355302839,0.8372132793093964,-4.7855673573660535,-2.5115603417945596,2.353785957310139,-4.225386428392368,0.8855108633262385,0.34854413710998694,0.16597625314874406,-0.2585331290341306,0.6154346588207508,0.113973730812983,-0.7862253466450829
1518.0,-1.2957825271405048,0.5428602790725626,0.3934389143441289,16.178967462287908,-45.87119603967568,103.84418747626717,13149.54088686225,False,-1.2721653235458168,0.8634047293021432,-4.831940315465277,-2.5865647489414756,2.4082958585408876,-4.206060496719531,0.8880354068603111,0.3505526435191656,0.1586753135462898,-0.2516507602912278,0.5959840203010224,0.1055809632294553,-0.7844011539422792
1528.0,-1.3013903516658256,0.5445912942492444,0.3945410595177986,10.26373383850666,-73.07167489854811,91.1928519620574,13760.950153760528,False,-1.2983868083374457,0.8877336719529976,-4.8739177093079356,-2.657732218913208,2.4574926716709236,-4.189418277493394,0.8905337526543909,0.3511018174458902,0.15040331092749823,-0.2470951096876001,0.5801542877308465,0.09450798989779381,-0.7793260919480841
1538.0,-1.2494010500198653,0.5484391109806682,0.4189155126210079,5.2726421844650915,-101.37406899837849,70.48356294632961,15272.435266502613,False,-1.3253082106201821,0.9125396500723932,-4.9157381461097405,-2.726548229100856,2.5037029526954644,-4.1746690777459285,0.8930205620434524,0.3503437150169739,0.14065639854865672,-0.24492720278283384,0.5677216209386113,0.07968500244620103,-0.770983034383792
