time,x-acceleration,y-acceleration,z-acceleration,x-rotation,y-rotation,z-rotation
368.44,0.761,0.017,-0.64,-0.08,0.438,0.03
368.48,0.761,0.017,-0.64,-0.107,0.396,0.034
368.52,0.761,0.017,-0.64,-0.141,0.412,0.011
368.56,0.761,0.017,-0.64,-0.114,0.389,0.0
368.6,0.761,0.017,-0.64,-0.088,0.354,0.019
368.64,0.761,0.017,-0.64,-0.091,0.415,0.015
368.68,0.761,0.017,-0.64,-0.091,0.438,0.023
368.72,0.761,0.017,-0.64,-0.08,0.393,0.015
368.76,0.761,0.017,-0.64,-0.095,0.404,0.004
368.8,0.761,0.017,-0.64,-0.126,0.385,0.004
368.84,0.761,0.017,-0.64,-0.137,0.412,0.015
368.88,0.761,0.017,-0.64,-0.145,0.423,-0.004
368.92,0.761,0.017,-0.64,-0.122,0.4,-0.042
368.96,0.761,0.017,-0.64,-0.069,0.442,-0.004
369.0,0.761,0.017,-0.64,-0.149,0.404,-0.042
369.04,0.761,0.017,-0.64,-0.122,0.408,0.0
369.08,0.761,0.017,-0.64,-0.103,0.45,0.008
369.12,0.761,0.017,-0.64,-0.13,0.423,0.0
369.16,0.761,0.017,-0.64,-0.126,0.434,0.03
369.2,0.761,0.017,-0.64,-0.156,0.434,0.038
369.24,0.761,0.017,-0.64,-0.133,0.408,0.05
369.28,0.761,0.017,-0.64,-0.107,0.37,0.023
369.32,0.761,0.017,-0.64,-0.095,0.389,0.034
369.36,0.761,0.017,-0.64,-0.16,0.396,0.015
369.4,0.761,0.017,-0.64,-0.171,0.431,0.015
369.44,0.761,0.017,-0.64,-0.103,0.454,0.046
369.48,0.761,0.017,-0.64,-0.137,0.381,-0.034
369.52,0.761,0.017,-0.64,-0.122,0.389,-0.019
369.56,0.761,0.017,-0.64,-0.122,0.446,0.019
369.6,0.761,0.017,-0.64,-0.152,0.396,0.023
369.64,0.761,0.017,-0.64,-0.141,0.396,0.0
369.68,0.761,0.017,-0.64,-0.099,0.396,0.023
369.72,0.761,0.017,-0.64,-0.099,0.404,0.019
369.76,0.761,0.017,-0.64,-0.084,0.442,0.03
369.8,0.761,0.017,-0.64,-0.122,0.446,0.118
369.84,0.761,0.017,-0.64,-0.171,0.373,0.004
369.88,0.761,0.017,-0.64,-0.088,0.408,-0.103
369.92,0.761,0.017,-0.64,-0.053,0.423,0.122
369.96,0.761,0.017,-0.64,-0.183,0.419,0.122
370.0,0.761,0.017,-0.64,-0.103,0.434,-0.03
370.04,0.761,0.017,-0.64,-0.095,0.404,0.008
370.08,0.761,0.017,-0.64,-0.145,0.465,0.065
370.12,0.761,0.017,-0.64,-0.183,0.438,0.011
370.16,0.761,0.017,-0.64,-0.084,0.385,-0.023
370.2,0.761,0.017,-0.64,-0.038,0.408,0.034
370.24,0.761,0.017,-0.64,-0.099,0.431,0.03
370.28,0.761,0.017,-0.64,-0.099,0.454,0.008
370.32,0.761,0.017,-0.64,-0.111,0.404,0.004
370.36,0.761,0.017,-0.64,-0.126,0.389,0.004
370.4,0.761,0.017,-0.64,-0.126,0.396,0.038
370.44,0.761,0.017,-0.64,-0.164,0.434,0.038
370.48,0.761,0.017,-0.64,-0.114,0.393,0.019
370.52,0.761,0.017,-0.64,-0.137,0.442,0.023
370.56,0.761,0.017,-0.64,-0.126,0.457,0.019
370.6,0.761,0.017,-0.64,-0.042,0.412,0.023
370.64,0.761,0.017,-0.64,-0.111,0.393,0.008
370.68,0.761,0.017,-0.64,-0.103,0.389,0.019
370.72,0.761,0.017,-0.64,-0.111,0.457,0.004
370.76,0.761,0.017,-0.64,-0.133,0.393,0.023
370.8,0.761,0.017,-0.64,-0.061,0.408,0.027
370.84,0.761,0.017,-0.64,-0.103,0.469,0.046
370.88,0.761,0.017,-0.64,-0.168,0.419,-0.008
370.92,0.761,0.017,-0.64,-0.145,0.423,0.038
370.96,0.761,0.017,-0.64,-0.133,0.373,0.042
371.0,0.761,0.017,-0.64,-0.137,0.381,0.0
371.04,0.761,0.017,-0.64,-0.137,0.423,0.0
371.08,0.761,0.017,-0.64,-0.171,0.404,0.069
371.12,0.761,0.017,-0.64,-0.107,0.408,0.011
371.16,0.761,0.017,-0.64,-0.103,0.381,-0.004
371.2,0.761,0.017,-0.64,-0.137,0.423,0.023
371.24,0.761,0.017,-0.64,-0.122,0.446,0.046
371.28,0.761,0.017,-0.64,-0.099,0.446,0.038
371.32,0.761,0.017,-0.64,-0.141,0.427,0.015
371.36,0.761,0.017,-0.64,-0.168,0.454,0.0
371.4,0.761,0.017,-0.64,-0.171,0.404,-0.034
371.44,0.761,0.017,-0.64,-0.107,0.408,-0.019
371.48,0.761,0.017,-0.64,-0.111,0.412,0.023
371.52,0.761,0.017,-0.64,-0.179,0.404,0.034
371.56,0.761,0.017,-0.64,-0.137,0.423,0.019
371.6,0.761,0.017,-0.64,-0.145,0.438,0.03
371.64,0.761,0.017,-0.64,-0.145,0.396,0.038
371.68,0.761,0.017,-0.64,-0.103,0.362,0.038
371.72,0.761,0.017,-0.64,-0.126,0.389,0.03
371.76,0.761,0.017,-0.64,-0.145,0.393,0.004
371.8,0.761,0.017,-0.64,-0.137,0.404,0.019
371.84,0.761,0.017,-0.64,-0.114,0.4,0.03
371.88,0.761,0.017,-0.64,-0.137,0.442,0.038
371.92,0.761,0.017,-0.64,-0.114,0.454,0.034
371.96,0.761,0.017,-0.64,-0.061,0.408,0.015
372.0,0.761,0.017,-0.64,-0.091,0.434,0.03
372.04,0.761,0.017,-0.64,-0.156,0.415,-0.008
372.08,0.761,0.017,-0.64,-0.118,0.45,0.008
372.12,0.761,0.017,-0.64,-0.088,0.412,0.034
372.16,0.761,0.017,-0.64,-0.111,0.419,0.038
372.2,0.761,0.017,-0.64,-0.103,0.419,0.034
372.24,0.761,0.017,-0.64,-0.156,0.396,0.019
372.28,0.761,0.017,-0.64,-0.137,0.396,0.015
372.32,0.761,0.017,-0.64,-0.145,0.396,0.057
372.36,0.761,0.017,-0.64,-0.091,0.404,0.053
372.4,0.761,0.017,-0.64,-0.114,0.396,0.027
372.44,0.761,0.017,-0.64,-0.137,0.419,-0.004
372.48,0.761,0.017,-0.64,-0.133,0.427,0.015
372.52,0.761,0.017,-0.64,-0.126,0.427,0.069
372.56,0.761,0.017,-0.64,-0.171,0.396,0.011
372.6,0.761,0.017,-0.64,-0.095,0.366,0.004
372.64,0.761,0.017,-0.64,-0.107,0.393,0.038
372.68,0.761,0.017,-0.64,-0.103,0.423,0.015
372.72,0.761,0.017,-0.64,-0.13,0.412,0.015
372.76,0.761,0.017,-0.64,-0.091,0.404,0.034
372.8,0.761,0.017,-0.64,-0.091,0.412,0.042
372.84,0.761,0.017,-0.64,-0.111,0.45,0.034
372.88,0.761,0.017,-0.64,-0.088,0.4,0.015
372.92,0.761,0.017,-0.64,-0.088,0.423,-0.004
372.96,0.761,0.017,-0.64,-0.152,0.4,-0.038
373.0,0.761,0.017,-0.64,-0.141,0.404,0.05
373.04,0.761,0.017,-0.64,-0.156,0.434,0.03
373.08,0.761,0.017,-0.64,-0.076,0.427,0.027
373.12,0.761,0.017,-0.64,-0.069,0.393,-0.015
373.16,0.761,0.017,-0.64,-0.114,0.431,-0.023
373.2,0.761,0.017,-0.64,-0.133,0.438,0.027
373.24,0.761,0.017,-0.64,-0.126,0.4,0.027
373.28,0.761,0.017,-0.64,-0.095,0.427,0.061
373.32,0.761,0.017,-0.64,-0.107,0.393,-0.034
373.36,0.761,0.017,-0.64,-0.118,0.396,-0.038
373.4,0.761,0.017,-0.64,-0.069,0.4,0.023
373.44,0.761,0.017,-0.64,-0.168,0.454,0.042
373.48,0.761,0.017,-0.64,-0.149,0.454,0.069
373.52,0.761,0.017,-0.64,-0.103,0.377,0.038
373.56,0.761,0.017,-0.64,-0.118,0.431,0.023
373.6,0.761,0.017,-0.64,-0.141,0.446,0.03
373.64,0.761,0.017,-0.64,-0.149,0.457,0.027
373.68,0.761,0.017,-0.64,-0.107,0.431,0.038
373.72,0.761,0.017,-0.64,-0.114,0.415,0.057
373.76,0.761,0.017,-0.64,-0.187,0.419,0.004
373.8,0.761,0.017,-0.64,-0.137,0.37,0.023
373.84,0.761,0.017,-0.64,-0.088,0.393,0.034
373.88,0.761,0.017,-0.64,-0.13,0.408,-0.004
373.92,0.761,0.017,-0.64,-0.168,0.4,0.023
373.96,0.761,0.017,-0.64,-0.122,0.4,0.038
374.0,0.761,0.017,-0.64,-0.095,0.381,0.05
374.04,0.761,0.017,-0.64,-0.103,0.385,0.023
374.08,0.761,0.017,-0.64,-0.103,0.423,-0.038
374.12,0.761,0.017,-0.64,-0.091,0.396,0.027
374.16,0.761,0.017,-0.64,-0.103,0.412,0.03
374.2,0.761,0.017,-0.64,-0.084,0.381,0.0
374.24,0.761,0.017,-0.64,-0.107,0.415,0.004
374.28,0.761,0.017,-0.64,-0.145,0.446,0.019
374.32,0.761,0.017,-0.64,-0.118,0.415,0.042
374.36,0.761,0.017,-0.64,-0.088,0.442,0.034
374.4,0.761,0.017,-0.64,-0.122,0.45,0.004
374.44,0.761,0.017,-0.64,-0.088,0.393,0.0
374.48,0.761,0.017,-0.64,-0.095,0.4,-0.034
374.52,0.761,0.017,-0.64,-0.149,0.412,0.0
374.56,0.761,0.017,-0.64,-0.072,0.393,0.057
374.6,0.761,0.017,-0.64,-0.107,0.389,0.004
374.64,0.761,0.017,-0.64,-0.152,0.415,-0.038
374.68,0.761,0.017,-0.64,-0.156,0.415,-0.004
374.72,0.761,0.017,-0.64,-0.133,0.415,0.038
374.76,0.761,0.017,-0.64,-0.141,0.419,0.015
374.8,0.761,0.017,-0.64,-0.168,0.381,0.019
374.84,0.761,0.017,-0.64,-0.145,0.4,-0.004
374.88,0.761,0.017,-0.64,-0.088,0.396,0.015
374.92,0.761,0.017,-0.64,-0.099,0.4,-0.004
374.96,0.761,0.017,-0.64,-0.137,0.408,0.011
375.0,0.761,0.017,-0.64,-0.107,0.393,0.05
375.04,0.761,0.017,-0.64,-0.091,0.393,-0.008
375.08,0.761,0.017,-0.64,-0.13,0.412,0.004
375.12,0.761,0.017,-0.64,-0.084,0.431,0.0
375.16,0.761,0.017,-0.64,-0.099,0.446,0.023
375.2,0.761,0.017,-0.64,-0.13,0.427,0.008
375.24,0.761,0.017,-0.64,-0.145,0.434,0.027
375.28,0.761,0.017,-0.64,-0.114,0.423,-0.004
375.32,0.761,0.017,-0.64,-0.065,0.438,-0.004
375.36,0.761,0.017,-0.64,-0.095,0.442,0.05
375.4,0.761,0.017,-0.64,-0.088,0.431,-0.008
375.44,0.761,0.017,-0.64,-0.141,0.427,0.027
375.48,0.761,0.017,-0.64,-0.114,0.419,0.011
375.52,0.761,0.017,-0.64,-0.088,0.454,-0.008
375.56,0.761,0.017,-0.64,-0.111,0.442,0.0
375.6,0.761,0.017,-0.64,-0.091,0.427,0.015
375.64,0.761,0.017,-0.64,-0.065,0.454,0.011
375.68,0.761,0.017,-0.64,-0.091,0.438,0.0
375.72,0.761,0.017,-0.64,-0.103,0.427,0.015
375.76,0.761,0.017,-0.64,-0.076,0.415,0.034
375.8,0.761,0.017,-0.64,-0.126,0.393,-0.042
375.84,0.761,0.017,-0.64,-0.111,0.366,0.004
375.88,0.761,0.017,-0.64,-0.133,0.419,0.072
375.92,0.761,0.017,-0.64,-0.156,0.4,0.065
375.96,0.761,0.017,-0.64,-0.156,0.419,0.03
376.0,0.761,0.017,-0.64,-0.126,0.419,0.023
376.04,0.761,0.017,-0.64,-0.175,0.396,-0.023
376.08,0.761,0.017,-0.64,-0.118,0.415,-0.042
376.12,0.761,0.017,-0.64,-0.095,0.354,-0.023
376.16,0.761,0.017,-0.64,-0.13,0.389,-0.034
376.2,0.761,0.017,-0.64,-0.122,0.393,0.034
376.24,0.761,0.017,-0.64,-0.099,0.427,0.05
376.28,0.761,0.017,-0.64,-0.107,0.446,0.027
376.32,0.761,0.017,-0.64,-0.122,0.431,0.0
376.36,0.761,0.017,-0.64,-0.122,0.389,0.011
376.4,0.761,0.017,-0.64,-0.13,0.358,0.023
376.44,0.761,0.017,-0.64,-0.107,0.415,0.019
376.48,0.761,0.017,-0.64,-0.16,0.427,0.004
376.52,0.761,0.017,-0.64,-0.114,0.408,0.027
376.56,0.761,0.017,-0.64,-0.088,0.423,0.008
376.6,0.761,0.017,-0.64,-0.107,0.431,-0.027
376.64,0.761,0.017,-0.64,-0.107,0.438,0.011
376.68,0.761,0.017,-0.64,-0.091,0.419,0.023
376.72,0.761,0.017,-0.64,-0.114,0.373,0.008
376.76,0.761,0.017,-0.64,-0.133,0.415,0.015
376.8,0.761,0.017,-0.64,-0.133,0.404,0.057
376.84,0.761,0.017,-0.64,-0.099,0.4,0.011
376.88,0.761,0.017,-0.64,-0.118,0.404,0.019
376.92,0.761,0.017,-0.64,-0.095,0.415,0.015
376.96,0.761,0.017,-0.64,-0.099,0.373,0.008
377.0,0.761,0.017,-0.64,-0.133,0.381,-0.008
377.04,0.761,0.017,-0.64,-0.111,0.434,-0.004
377.08,0.761,0.017,-0.64,-0.149,0.419,0.015
377.12,0.761,0.017,-0.64,-0.149,0.393,0.034
377.16,0.761,0.017,-0.64,-0.114,0.427,0.004
377.2,0.761,0.017,-0.64,-0.095,0.434,0.0
377.24,0.761,0.017,-0.64,-0.091,0.431,0.019
377.28,0.761,0.017,-0.64,-0.168,0.442,-0.004
377.32,0.761,0.017,-0.64,-0.091,0.404,0.004
377.36,0.761,0.017,-0.64,-0.076,0.423,0.053
377.4,0.761,0.017,-0.64,-0.111,0.415,0.065
377.44,0.761,0.017,-0.64,-0.149,0.393,0.011
377.48,0.761,0.017,-0.64,-0.13,0.423,-0.019
377.52,0.761,0.017,-0.64,-0.111,0.358,0.03
377.56,0.761,0.017,-0.64,-0.118,0.385,0.027
377.6,0.761,0.017,-0.64,-0.122,0.427,0.038
377.64,0.761,0.017,-0.64,-0.122,0.393,-0.004
377.68,0.761,0.017,-0.64,-0.175,0.442,0.042
377.72,0.761,0.017,-0.64,-0.213,0.431,0.057
377.76,0.761,0.017,-0.64,-0.095,0.385,0.038
377.8,0.761,0.017,-0.64,-0.137,0.423,0.03
377.84,0.761,0.017,-0.64,-0.133,0.412,0.027
377.88,0.761,0.017,-0.64,-0.152,0.351,0.011
377.92,0.761,0.017,-0.64,-0.145,0.419,-0.03
377.96,0.761,0.017,-0.64,-0.114,0.412,0.015
378.0,0.761,0.017,-0.64,-0.103,0.419,0.053
378.04,0.761,0.017,-0.64,-0.072,0.431,0.03
378.08,0.761,0.017,-0.64,-0.114,0.412,0.011
378.12,0.761,0.017,-0.64,-0.13,0.423,0.008
378.16,0.761,0.017,-0.64,-0.126,0.381,0.008
378.2,0.761,0.017,-0.64,-0.095,0.37,0.023
378.24,0.761,0.017,-0.64,-0.091,0.419,0.0
378.28,0.761,0.017,-0.64,-0.103,0.431,-0.011
378.32,0.761,0.017,-0.64,-0.114,0.457,-0.023
378.36,0.761,0.017,-0.64,-0.141,0.438,0.011
378.4,0.761,0.017,-0.64,-0.141,0.419,0.046
378.44,0.761,0.017,-0.64,-0.156,0.434,0.038
378.48,0.761,0.017,-0.64,-0.13,0.408,0.015
378.52,0.761,0.017,-0.64,-0.111,0.431,0.015
378.56,0.761,0.017,-0.64,-0.111,0.438,0.019
378.6,0.761,0.017,-0.64,-0.095,0.461,0.023
378.64,0.761,0.017,-0.64,-0.046,0.408,0.027
378.68,0.761,0.017,-0.64,-0.069,0.415,-0.011
378.72,0.761,0.017,-0.64,-0.08,0.423,0.011
378.76,0.761,0.017,-0.64,-0.107,0.408,0.015
378.8,0.761,0.017,-0.64,-0.156,0.469,0.05
378.84,0.761,0.017,-0.64,-0.171,0.404,0.046
378.88,0.761,0.017,-0.64,-0.141,0.381,0.042
378.92,0.761,0.017,-0.64,-0.126,0.419,0.038
378.96,0.761,0.017,-0.64,-0.13,0.434,0.042
379.0,0.761,0.017,-0.64,-0.133,0.427,0.019
379.04,0.761,0.017,-0.64,-0.133,0.381,-0.008
379.08,0.761,0.017,-0.64,-0.13,0.396,0.027
379.12,0.761,0.017,-0.64,-0.152,0.396,0.053
379.16,0.761,0.017,-0.64,-0.118,0.431,-0.011
379.2,0.761,0.017,-0.64,-0.08,0.431,0.004
379.24,0.761,0.017,-0.64,-0.13,0.362,0.061
379.28,0.761,0.017,-0.64,-0.126,0.404,0.03
379.32,0.761,0.017,-0.64,-0.088,0.4,0.038
379.36,0.761,0.017,-0.64,-0.133,0.427,0.0
379.4,0.761,0.017,-0.64,-0.122,0.419,-0.008
379.44,0.761,0.017,-0.64,-0.08,0.393,0.008
379.48,0.761,0.017,-0.64,-0.111,0.404,0.034
379.52,0.761,0.017,-0.64,-0.111,0.381,0.057
379.56,0.761,0.017,-0.64,-0.118,0.423,0.023
379.6,0.761,0.017,-0.64,-0.122,0.4,0.004
379.64,0.761,0.017,-0.64,-0.149,0.408,0.023
379.68,0.761,0.017,-0.64,-0.076,0.45,0.03
379.72,0.761,0.017,-0.64,-0.099,0.4,0.011
379.76,0.761,0.017,-0.64,-0.126,0.423,0.011
379.8,0.761,0.017,-0.64,-0.069,0.431,0.053
379.84,0.761,0.017,-0.64,-0.152,0.412,0.015
379.88,0.761,0.017,-0.64,-0.091,0.423,-0.046
379.92,0.761,0.017,-0.64,-0.122,0.381,0.015
379.96,0.761,0.017,-0.64,-0.145,0.423,0.011
380.0,0.761,0.017,-0.64,-0.114,0.373,-0.004
380.04,0.761,0.017,-0.64,-0.118,0.461,0.061
380.08,0.761,0.017,-0.64,-0.145,0.45,0.03
380.12,0.761,0.017,-0.64,-0.126,0.438,0.042
380.16,0.761,0.017,-0.64,-0.103,0.442,0.008
380.2,0.761,0.017,-0.64,-0.122,0.404,0.019
380.24,0.761,0.017,-0.64,-0.08,0.45,0.05
380.28,0.761,0.017,-0.64,-0.114,0.431,0.027
380.32,0.761,0.017,-0.64,-0.175,0.438,0.034
380.36,0.761,0.017,-0.64,-0.122,0.385,0.05
380.4,0.761,0.017,-0.64,-0.133,0.408,0.019
380.44,0.761,0.017,-0.64,-0.126,0.419,0.011
380.48,0.761,0.017,-0.64,-0.118,0.423,0.034
380.52,0.761,0.017,-0.64,-0.107,0.408,0.034
380.56,0.761,0.017,-0.64,-0.114,0.419,0.05
380.6,0.761,0.017,-0.64,-0.114,0.389,0.057
380.64,0.761,0.017,-0.64,-0.08,0.438,0.015
380.68,0.761,0.017,-0.64,-0.095,0.442,-0.03
380.72,0.761,0.017,-0.64,-0.145,0.427,-0.008
380.76,0.761,0.017,-0.64,-0.099,0.393,0.065
380.8,0.761,0.017,-0.64,-0.133,0.415,0.03
380.84,0.761,0.017,-0.64,-0.122,0.438,0.004
380.88,0.761,0.017,-0.64,-0.091,0.408,0.027
380.92,0.761,0.017,-0.64,-0.111,0.404,0.05
380.96,0.761,0.017,-0.64,-0.095,0.446,0.046
381.0,0.761,0.017,-0.64,-0.08,0.415,0.03
381.04,0.761,0.017,-0.64,-0.099,0.45,0.038
381.08,0.761,0.017,-0.64,-0.099,0.446,0.042
381.12,0.761,0.017,-0.64,-0.152,0.381,0.023
381.16,0.761,0.017,-0.64,-0.13,0.408,-0.019
381.2,0.761,0.017,-0.64,-0.118,0.431,-0.027
381.24,0.761,0.017,-0.64,-0.13,0.431,0.011
381.28,0.761,0.017,-0.64,-0.099,0.381,0.023
381.32,0.761,0.017,-0.64,-0.103,0.4,0.065
381.36,0.761,0.017,-0.64,-0.126,0.442,0.03
381.4,0.761,0.017,-0.64,-0.145,0.473,-0.004
381.44,0.761,0.017,-0.64,-0.111,0.442,-0.015
381.48,0.761,0.017,-0.64,-0.118,0.427,0.03
381.52,0.761,0.017,-0.64,-0.152,0.438,-0.023
381.56,0.761,0.017,-0.64,-0.145,0.4,0.019
381.6,0.761,0.017,-0.64,-0.13,0.419,0.057
381.64,0.761,0.017,-0.64,-0.072,0.373,-0.004
381.68,0.761,0.017,-0.64,-0.111,0.431,0.042
381.72,0.761,0.017,-0.64,-0.164,0.419,0.019
381.76,0.761,0.017,-0.64,-0.076,0.4,0.046
381.8,0.761,0.017,-0.64,-0.122,0.4,0.03
381.84,0.761,0.017,-0.64,-0.118,0.408,0.015
381.88,0.761,0.017,-0.64,-0.137,0.404,0.019
381.92,0.761,0.017,-0.64,-0.114,0.351,-0.004
381.96,0.761,0.017,-0.64,-0.122,0.419,-0.023
382.0,0.761,0.017,-0.64,-0.099,0.4,0.027
382.04,0.761,0.017,-0.64,-0.149,0.381,0.027
382.08,0.761,0.017,-0.64,-0.114,0.412,0.042
382.12,0.761,0.017,-0.64,-0.095,0.404,0.008
382.16,0.761,0.017,-0.64,-0.137,0.404,0.004
382.2,0.761,0.017,-0.64,-0.156,0.412,0.004
382.24,0.761,0.017,-0.64,-0.111,0.419,0.0
382.28,0.761,0.017,-0.64,-0.057,0.446,0.011
382.32,0.761,0.017,-0.64,-0.126,0.446,0.0
382.36,0.761,0.017,-0.64,-0.076,0.431,0.019
382.4,0.761,0.017,-0.64,-0.118,0.438,0.008
382.44,0.761,0.017,-0.64,-0.122,0.415,0.011
382.48,0.761,0.017,-0.64,-0.08,0.412,0.008
382.52,0.761,0.017,-0.64,-0.118,0.4,0.004
382.56,0.761,0.017,-0.64,-0.164,0.404,0.046
382.6,0.761,0.017,-0.64,-0.152,0.404,0.034
382.64,0.761,0.017,-0.64,-0.118,0.404,-0.015
382.68,0.761,0.017,-0.64,-0.118,0.423,0.0
382.72,0.761,0.017,-0.64,-0.111,0.434,0.046
382.76,0.761,0.017,-0.64,-0.107,0.427,0.046
382.8,0.761,0.017,-0.64,-0.088,0.446,0.011
382.84,0.761,0.017,-0.64,-0.095,0.427,0.027
382.88,0.761,0.017,-0.64,-0.072,0.389,-0.008
382.92,0.761,0.017,-0.64,-0.099,0.415,-0.011
382.96,0.761,0.017,-0.64,-0.164,0.423,0.019
383.0,0.761,0.017,-0.64,-0.088,0.438,0.05
383.04,0.761,0.017,-0.64,-0.091,0.389,0.019
383.08,0.761,0.017,-0.64,-0.133,0.434,0.023
383.12,0.761,0.017,-0.64,-0.133,0.438,0.023
383.16,0.761,0.017,-0.64,-0.103,0.385,-0.019
383.2,0.761,0.017,-0.64,-0.141,0.423,0.03
383.24,0.761,0.017,-0.64,-0.088,0.423,0.05
383.28,0.761,0.017,-0.64,-0.042,0.454,0.023
383.32,0.761,0.017,-0.64,-0.042,0.419,0.038
383.36,0.761,0.017,-0.64,-0.164,0.427,-0.023
383.4,0.761,0.017,-0.64,-0.21,0.408,0.015
383.44,0.761,0.017,-0.64,-0.145,0.4,0.065
383.48,0.761,0.017,-0.64,-0.069,0.434,0.038
383.52,0.761,0.017,-0.64,-0.091,0.427,0.05
383.56,0.761,0.017,-0.64,-0.114,0.4,0.042
383.6,0.761,0.017,-0.64,-0.114,0.427,0.019
383.64,0.761,0.017,-0.64,-0.095,0.393,0.008
383.68,0.761,0.017,-0.64,-0.111,0.393,0.004
383.72,0.761,0.017,-0.64,-0.038,0.393,0.015
383.76,0.761,0.017,-0.64,-0.072,0.385,0.027
383.8,0.761,0.017,-0.64,-0.141,0.404,0.05
383.84,0.761,0.017,-0.64,-0.137,0.457,0.061
383.88,0.761,0.017,-0.64,-0.088,0.434,0.05
383.92,0.761,0.017,-0.64,-0.118,0.438,0.011
383.96,0.761,0.017,-0.64,-0.149,0.427,0.015
384.0,0.761,0.017,-0.64,-0.08,0.408,0.023
384.04,0.761,0.017,-0.64,-0.076,0.438,0.038
384.08,0.761,0.017,-0.64,-0.084,0.45,0.019
384.12,0.761,0.017,-0.64,-0.069,0.423,0.027
384.16,0.761,0.017,-0.64,-0.118,0.415,0.008
384.2,0.761,0.017,-0.64,-0.13,0.377,-0.027
384.24,0.761,0.017,-0.64,-0.103,0.419,0.011
384.28,0.761,0.017,-0.64,-0.126,0.396,-0.011
384.32,0.761,0.017,-0.64,-0.126,0.389,0.0
384.36,0.761,0.017,-0.64,-0.107,0.419,0.076
384.4,0.761,0.017,-0.64,-0.168,0.412,0.034
384.44,0.761,0.017,-0.64,-0.107,0.434,-0.095
384.48,0.761,0.017,-0.64,-0.099,0.438,0.042
384.52,0.761,0.017,-0.64,-0.114,0.419,0.122
384.56,0.761,0.017,-0.64,-0.13,0.465,0.008
384.6,0.761,0.017,-0.64,-0.137,0.415,0.0
384.64,0.761,0.017,-0.64,-0.145,0.412,0.08
384.68,0.761,0.017,-0.64,-0.091,0.396,0.053
384.72,0.761,0.017,-0.64,-0.137,0.423,-0.019
384.76,0.761,0.017,-0.64,-0.088,0.404,0.011
384.8,0.761,0.017,-0.64,-0.088,0.381,0.069
384.84,0.761,0.017,-0.64,-0.084,0.4,0.023
384.88,0.761,0.017,-0.64,-0.156,0.434,-0.004
384.92,0.761,0.017,-0.64,-0.175,0.457,0.027
384.96,0.761,0.017,-0.64,-0.137,0.408,0.034
385.0,0.761,0.017,-0.64,-0.095,0.431,0.015
385.04,0.761,0.017,-0.64,-0.137,0.442,0.011
385.08,0.761,0.017,-0.64,-0.156,0.393,0.061
385.12,0.761,0.017,-0.64,-0.118,0.423,0.057
385.16,0.761,0.017,-0.64,-0.107,0.423,0.023
385.2,0.761,0.017,-0.64,-0.133,0.454,0.057
385.24,0.761,0.017,-0.64,-0.103,0.427,0.046
385.28,0.761,0.017,-0.64,-0.084,0.362,0.0
385.32,0.761,0.017,-0.64,-0.111,0.419,-0.008
385.36,0.761,0.017,-0.64,-0.099,0.396,-0.015
385.4,0.761,0.017,-0.64,-0.122,0.396,-0.008
385.44,0.761,0.017,-0.64,-0.095,0.389,0.015
385.48,0.761,0.017,-0.64,-0.107,0.423,0.015
385.52,0.761,0.017,-0.64,-0.137,0.423,0.023
385.56,0.761,0.017,-0.64,-0.137,0.408,0.034
385.6,0.761,0.017,-0.64,-0.126,0.431,0.008
385.64,0.761,0.017,-0.64,-0.088,0.45,-0.011
385.68,0.761,0.017,-0.64,-0.057,0.438,0.034
385.72,0.761,0.017,-0.64,-0.072,0.415,0.042
385.76,0.761,0.017,-0.64,-0.069,0.434,0.019
385.8,0.761,0.017,-0.64,-0.076,0.408,0.023
385.84,0.761,0.017,-0.64,-0.065,0.377,0.084
385.88,0.761,0.017,-0.64,-0.141,0.446,0.042
385.92,0.761,0.017,-0.64,-0.095,0.469,-0.011
385.96,0.761,0.017,-0.64,-0.099,0.427,-0.019
386.0,0.761,0.017,-0.64,-0.103,0.389,0.034
386.04,0.761,0.017,-0.64,-0.133,0.377,0.042
386.08,0.761,0.017,-0.64,-0.122,0.366,0.034
386.12,0.761,0.017,-0.64,-0.015,0.389,0.004
386.16,0.761,0.017,-0.64,-0.091,0.431,-0.03
386.2,0.761,0.017,-0.64,-0.152,0.454,0.015
386.24,0.761,0.017,-0.64,-0.103,0.427,0.034
386.28,0.761,0.017,-0.64,-0.057,0.4,0.008
386.32,0.761,0.017,-0.64,-0.13,0.393,0.023
386.36,0.761,0.017,-0.64,-0.156,0.446,0.027
386.4,0.761,0.017,-0.64,-0.13,0.446,-0.038
386.44,0.761,0.017,-0.64,-0.133,0.427,0.03
386.48,0.761,0.017,-0.64,-0.141,0.427,0.069
386.52,0.761,0.017,-0.64,-0.099,0.404,0.038
386.56,0.761,0.017,-0.64,-0.118,0.4,0.03
386.6,0.761,0.017,-0.64,-0.091,0.408,0.03
386.64,0.761,0.017,-0.64,-0.13,0.419,0.023
386.68,0.761,0.017,-0.64,-0.114,0.427,0.027
386.72,0.761,0.017,-0.64,-0.103,0.457,0.046
386.76,0.761,0.017,-0.64,-0.103,0.4,0.05
386.8,0.761,0.017,-0.64,-0.126,0.423,0.046
386.84,0.761,0.017,-0.64,-0.137,0.465,0.027
386.88,0.761,0.017,-0.64,-0.133,0.438,0.027
