,timestamp,x_acc,y_acc,z_acc,x_gyro,y_gyro,z_gyro,squared norm,zero velocity,px,py,pz,vx,vy,vz,q0,q1,q2,q3,psi,theta,phi,Raap tijd,Gooi tijd,Lucht tijd,Start tot los,Start tot grond,Laatste zijde,Mean acc hand,Max acc hand,Mean acc roll,Max acc roll,Mean acc whole throw,Max acc whole throw,Mean acc hand with gravity,Max acc hand with gravity,Mean acc roll with gravity,Max acc roll with gravity,Mean acc whole throw with gravity,Max acc whole throw with gravity,Delta theta,Total rotation hand,Total rotation flight,Total rotation roll,Total rotation whole throw,Mean ang. vel. hand,Max ang. vel. hand,Mean ang. vel. flight,Max ang. vel. flight,Mean ang. vel. roll,Max ang. vel. roll
446,4354.0,-0.026394847185610117,0.24931396554520116,0.014505302292046295,452.65842821127694,6.1254585298533755,1026.3378716197658,1258306.6005938954,False,4.211280897038604,23.699692324747918,-34.365192074535834,3.2702490764274588,13.08750590717089,-21.46751078818936,-0.7100981453152578,-0.5621056020214896,-0.4025104157243269,0.13335397042952796,0.7865612027122836,0.435347785021082,-1.522200852229333,,,,,,,,,,,,,,,,,,,20.603964058650543,,,,,,,,,,
447,4364.0,-0.019500897757126295,0.22919666478705603,0.0462724465273263,400.44809801164786,-36.30550307276184,1029.299014669434,1221133.2303539803,False,4.244058995745483,23.830581692570068,-34.580272103278794,3.285370663276159,13.090367657104778,-21.54849495876214,-0.7006815774539933,-0.6205070750115584,-0.3421095493028171,0.08353055221298894,0.6242007316618805,0.3852136299506386,-1.575259346451806,,,,,,,,,,,,,,,,,,,22.49940937531252,,,,,,,,,,
448,4374.0,0.0153602337294196,0.16858711574228816,0.0011924615071910866,350.8900090967934,-78.53108760810876,1022.8937738034183,1175602.602690659,False,4.27696337644793,23.961505004647993,-34.796184770133266,3.295505475302893,13.094294758070118,-21.634038410589667,-0.6884555352468956,-0.6695841222951624,-0.27663497896400113,0.03404655007066467,0.45892526632964975,0.34193182560197705,-1.623616935627702,,,,,,,,,,,,,,,,,,,22.10259986138852,,,,,,,,,,
449,4385.0,-0.39707857606478636,-0.2329785447292955,0.13674038965266327,280.9022226170832,-70.82944788563974,953.1861860957001,992486.7747226687,False,4.312984390612784,24.10537567291149,-35.034781107835606,3.2537698258390786,13.064008562679627,-21.747113897833053,-0.6724314880545956,-0.7091755419413248,-0.21143706960049843,-0.01415309802355196,0.29930179542015567,0.30933781500273083,-1.6709823505015406,,,,,,,,,,,,,,,,,,,21.010115524547004,,,,,,,,,,
450,4395.0,-0.020794162667799078,-0.2216824726220648,-0.00619928266193235,-1039.6471536148433,-147.65765075690229,-301.8381554358482,1193775.2579234082,False,4.34548134020523,24.23601607082845,-35.25284411791921,3.245620093164515,13.064071022677274,-21.86548813243663,-0.7368277796578189,-0.6392414754710793,-0.2200573370148684,-0.005470611301373702,0.2938432651857672,0.3376628256848649,-1.479639566011874,,,,,,,,,,,,,,,,,,,21.975772970540458,,,,,,,,,,
451,4405.0,0.4537425340648223,-0.5735044540092418,-0.5440143438672507,-936.5067329273702,-63.59664809168817,-294.4309653116625,967778.987801152,False,4.377973258891543,24.36692053085921,-35.47234870485272,3.2527636476529387,13.116820988743997,-22.035429255859796,-0.7876500721326168,-0.5713865196409019,-0.23048185619892608,-0.0017096798643255135,0.28381266756709644,0.37366704295923725,-1.3091838899257515,,,,,,,,,,,,,,,,,,,19.600815689729153,,,,,,,,,,
452,4415.0,-0.0689583002652087,0.15826730761288693,0.08456805190517966,136.1644383811945,40.196863638506144,607.4679681203568,389173.87441831356,False,4.410506044685886,24.49806937648401,-35.693101358098076,3.2537935121681465,13.112948135473525,-22.11510139359565,-0.7789377961831844,-0.591854743359558,-0.2028955906514441,-0.04239400587674264,0.18823823548180083,0.37499542865512175,-1.335332044248659,,,,,,,,,,,,,,,,,,,12.366919039288291,,,,,,,,,,
453,4424.0,-0.2796441617995672,-0.3827378130838186,-0.16970299834935693,53.14424714248844,-237.91827859280468,723.5949130990055,583019.0165556625,False,4.439637457920159,24.616067912174508,-35.89266249563066,3.2198538626016138,13.108948679370945,-22.231818059002936,-0.7766472970683149,-0.6059505811712017,-0.15582010303906502,-0.07323226490870441,0.07965056843672516,0.33713505893856693,-1.3386799379592627,,,,,,,,,,,,,,,,,,,13.30838996413405,,,,,,,,,,
454,4435.0,-0.326366427615434,-0.6948172206756418,-0.35274669816104987,333.5580772310234,-445.8107640834176,492.8084118449319,552868.359043822,False,4.474773434705692,24.76029489532252,-36.1382193160264,3.168505564438811,13.114139173944146,-22.414876572758207,-0.758623460325425,-0.639560571707206,-0.09721143185294638,-0.07747682284741626,0.0070102712113675,0.2491661934880226,-1.4017733680567992,,,,,,,,,,,,,,,,,,,16.058347771950125,,,,,,,,,,
455,4445.0,-0.22939267129628227,-0.18802937977442838,0.1692266423151795,567.6974340998033,-451.76012809148347,259.1076289458886,593504.3533946944,False,4.506369294674032,24.891314101213148,-36.36293049078542,3.150666456512475,13.089702014373353,-22.52735839544938,-0.727818568150302,-0.6804148403437306,-0.05824631575833338,-0.06263500296352212,-0.01208678957293028,0.1708510517655214,-1.502463006101169,,,,,,,,,,,,,,,,,,,15.129827091372686,,,,,,,,,,
456,4455.0,-0.1912436215181921,-0.17369772446039058,0.08203791054867794,-292.1531656491051,-46.5574696655419,-51.958518080893626,90220.75778161385,False,4.537791383738503,25.02214993065517,-36.58877691603094,3.1337513664150194,13.077463875718816,-22.64192666833201,-0.7458683198853837,-0.6611346973336288,-0.05859516378860683,-0.05610675675453156,-0.006300765988835858,0.16230850584743017,-1.4499836146106089,,,,,,,,,,,,,,,,,,,6.235730312161374,,,,,,,,,,
457,4465.0,-0.24379076838002345,-0.5589807553719773,-0.3595432841870935,-611.2383130975359,104.27431444297585,-225.25139974473984,435223.6011378385,False,4.56898409477229,25.153045299812536,-36.815978284825924,3.104790838566938,13.10160995202188,-22.798347086359776,-0.7805350128960575,-0.6184721453316538,-0.07623620087584557,-0.04945038693711859,0.01738987926745634,0.1811668221035655,-1.341721306694813,,,,,,,,,,,,,,,,,,,13.32091733999854,,,,,,,,,,
458,4476.0,-0.1994558303523215,-0.37746087721314203,-0.21766079651148737,-33.04602792261876,-139.04506394350923,-471.39600125956366,242639.75977202362,False,4.602993256166356,25.297214911294727,-37.06759359082076,3.0786930687854723,13.111046681812999,-22.949890375266868,-0.7849462257321487,-0.612209846686021,-0.09507459063996736,-0.0043986980091996475,0.11106727392047858,0.1552658276728128,-1.3334248934613748,,,,,,,,,,,,,,,,,,,11.32941979394284,,,,,,,,,,
459,4486.0,0.06640707567139587,0.18625829053597032,0.05451611225594419,105.10417512907493,-196.89702076766775,-556.8997101302779,359952.61155993416,False,4.633826311182939,25.42832659007752,-37.297493587205444,3.0879179262310785,13.111289072855104,-23.030108897204226,-0.7802376365452126,-0.6142005093070589,-0.10990978861936357,0.04366695834308891,0.20603528045261438,0.11814563335853157,-1.345998723365783,,,,,,,,,,,,,,,,,,,11.58920995765976,,,,,,,,,,
460,4496.0,-0.44523620958401866,-0.6689833452548376,-0.2664524490238851,83.37201741941921,-174.38667614610944,-568.7468090548821,360834.53891598247,False,4.664411159113633,25.559472080669597,-37.528576302678424,3.0290516492654236,13.117809045880728,-23.18643419170808,-0.774044503406899,-0.612451761624591,-0.12979881080304778,0.09439393594197078,0.31123844257616035,0.0854204902149652,-1.3521574932953198,,,,,,,,,,,,,,,,,,,12.575801858153735,,,,,,,,,,
461,4505.0,0.1247731133703777,-1.458843204337066,-0.5789073341405666,235.4001483627638,-203.17353162038137,-716.7613836785094,610439.5949330408,False,4.691523143821389,25.67762225255184,-37.73825224536759,2.995833833467042,13.137784713268491,-23.4082197301267,-0.7579815664447421,-0.6165912218970185,-0.1504332508217689,0.1504960034576051,0.42687852588081043,0.04247500343848265,-1.375002077366908,,,,,,,,,,,,,,,,,,,14.219718169951411,,,,,,,,,,
